Freq.	Vn001)
4.11412000000000e+06	3.24813853702493e+01	-1.52559629485898e+02
4.12413000000000e+06	3.24425399861469e+01	-1.52590073598364e+02
4.13414000000000e+06	3.24037877341689e+01	-1.52620340324337e+02
4.14415000000000e+06	3.23651282043617e+01	-1.52650431042812e+02
4.15416000000000e+06	3.23265609892711e+01	-1.52680347120241e+02
4.16417000000000e+06	3.22880856839272e+01	-1.52710089910558e+02
4.17418000000000e+06	3.22497018858123e+01	-1.52739660755666e+02
4.18419000000000e+06	3.22114091948556e+01	-1.52769060985121e+02
4.19420000000000e+06	3.21732072134058e+01	-1.52798291916621e+02
4.20421000000000e+06	3.21350955462166e+01	-1.52827354855878e+02
4.21422000000000e+06	3.20970738004250e+01	-1.52856251096923e+02
4.22423000000000e+06	3.20591415855364e+01	-1.52884981922122e+02
4.23424000000000e+06	3.20212985134035e+01	-1.52913548602337e+02
4.24425000000000e+06	3.19835441982061e+01	-1.52941952397042e+02
4.25426000000000e+06	3.19458782564412e+01	-1.52970194554499e+02
4.26427000000000e+06	3.19083003069018e+01	-1.52998276311668e+02
4.27428000000000e+06	3.18708099706503e+01	-1.53026198894661e+02
4.28429000000000e+06	3.18334068710152e+01	-1.53053963518548e+02
4.29430000000000e+06	3.17960906335643e+01	-1.53081571387622e+02
4.30431000000000e+06	3.17588608860948e+01	-1.53109023695498e+02
4.31432000000000e+06	3.17217172586083e+01	-1.53136321625171e+02
4.32433000000000e+06	3.16846593833010e+01	-1.53163466349185e+02
4.33434000000000e+06	3.16476868945408e+01	-1.53190459029748e+02
4.34435000000000e+06	3.16107994288586e+01	-1.53217300818722e+02
4.35436000000000e+06	3.15739966249260e+01	-1.53243992857921e+02
4.36437000000000e+06	3.15372781235379e+01	-1.53270536279015e+02
4.37438000000000e+06	3.15006435676053e+01	-1.53296932203788e+02
4.38439000000000e+06	3.14640926021302e+01	-1.53323181744111e+02
4.39440000000000e+06	3.14276248741949e+01	-1.53349286002164e+02
4.40441000000000e+06	3.13912400329407e+01	-1.53375246070506e+02
4.41442000000000e+06	3.13549377295630e+01	-1.53401063032053e+02
4.42443000000000e+06	3.13187176172860e+01	-1.53426737960338e+02
4.43444000000000e+06	3.12825793513542e+01	-1.53452271919474e+02
4.44445000000000e+06	3.12465225890095e+01	-1.53477665964415e+02
4.45446000000000e+06	3.12105469894845e+01	-1.53502921140873e+02
4.46447000000000e+06	3.11746522139843e+01	-1.53528038485477e+02
4.47448000000000e+06	3.11388379256733e+01	-1.53553019025920e+02
4.48449000000000e+06	3.11031037896575e+01	-1.53577863780913e+02
4.49450000000000e+06	3.10674494729758e+01	-1.53602573760448e+02
4.50451000000000e+06	3.10318746445765e+01	-1.53627149965775e+02
4.51452000000000e+06	3.09963789753140e+01	-1.53651593389470e+02
4.52453000000000e+06	3.09609621379269e+01	-1.53675905015608e+02
4.53454000000000e+06	3.09256238070299e+01	-1.53700085819821e+02
4.54455000000000e+06	3.08903636590959e+01	-1.53724136769263e+02
4.55456000000000e+06	3.08551813724417e+01	-1.53748058822928e+02
4.56457000000000e+06	3.08200766272207e+01	-1.53771852931506e+02
4.57458000000000e+06	3.07850491054027e+01	-1.53795520037596e+02
4.58459000000000e+06	3.07500984907633e+01	-1.53819061075722e+02
4.59460000000000e+06	3.07152244688752e+01	-1.53842476972451e+02
4.60461000000000e+06	3.06804267270848e+01	-1.53865768646445e+02
4.61462000000000e+06	3.06457049545093e+01	-1.53888937008570e+02
4.62463000000000e+06	3.06110588420193e+01	-1.53911982961965e+02
4.63464000000000e+06	3.05764880822262e+01	-1.53934907402064e+02
4.64465000000000e+06	3.05419923694733e+01	-1.53957711216722e+02
4.65466000000000e+06	3.05075713998161e+01	-1.53980395286282e+02
4.66467000000000e+06	3.04732248710196e+01	-1.54002960483688e+02
4.67468000000000e+06	3.04389524825381e+01	-1.54025407674436e+02
4.68469000000000e+06	3.04047539355028e+01	-1.54047737716805e+02
4.69470000000000e+06	3.03706289327195e+01	-1.54069951461768e+02
4.70471000000000e+06	3.03365771786449e+01	-1.54092049753197e+02
4.71472000000000e+06	3.03025983793818e+01	-1.54114033427870e+02
4.72473000000000e+06	3.02686922426684e+01	-1.54135903315508e+02
4.73474000000000e+06	3.02348584778587e+01	-1.54157660238911e+02
4.74475000000000e+06	3.02010967959192e+01	-1.54179305014012e+02
4.75476000000000e+06	3.01674069094147e+01	-1.54200838449858e+02
4.76477000000000e+06	3.01337885324970e+01	-1.54222261348808e+02
4.77478000000000e+06	3.01002413808918e+01	-1.54243574506471e+02
4.78479000000000e+06	3.00667651718927e+01	-1.54264778711882e+02
4.79480000000000e+06	3.00333596243426e+01	-1.54285874747496e+02
4.80481000000000e+06	3.00000244586319e+01	-1.54306863389274e+02
4.81482000000000e+06	2.99667593966788e+01	-1.54327745406682e+02
4.82483000000000e+06	2.99335641619244e+01	-1.54348521562903e+02
4.83484000000000e+06	2.99004384793230e+01	-1.54369192614694e+02
4.84485000000000e+06	2.98673820753222e+01	-1.54389759312674e+02
4.85486000000000e+06	2.98343946778679e+01	-1.54410222401126e+02
4.86487000000000e+06	2.98014760163776e+01	-1.54430582618324e+02
4.87488000000000e+06	2.97686258217413e+01	-1.54450840696374e+02
4.88489000000000e+06	2.97358438263083e+01	-1.54470997361390e+02
4.89490000000000e+06	2.97031297638766e+01	-1.54491053333475e+02
4.90491000000000e+06	2.96704833696803e+01	-1.54511009326909e+02
4.91492000000000e+06	2.96379043803853e+01	-1.54530866050026e+02
4.92493000000000e+06	2.96053925340761e+01	-1.54550624205361e+02
4.93494000000000e+06	2.95729475702436e+01	-1.54570284489735e+02
4.94495000000000e+06	2.95405692297819e+01	-1.54589847594281e+02
4.95496000000000e+06	2.95082572549737e+01	-1.54609314204451e+02
4.96497000000000e+06	2.94760113894800e+01	-1.54628685000140e+02
4.97498000000000e+06	2.94438313783369e+01	-1.54647960655655e+02
4.98499000000000e+06	2.94117169679398e+01	-1.54667141839854e+02
4.99500000000000e+06	2.93796679060342e+01	-1.54686229216189e+02
5.00501000000000e+06	2.93476839417151e+01	-1.54705223442659e+02
5.01502000000000e+06	2.93157648254054e+01	-1.54724125171932e+02
5.02503000000000e+06	2.92839103088571e+01	-1.54742935051403e+02
5.03504000000000e+06	2.92521201451336e+01	-1.54761653723280e+02
5.04505000000000e+06	2.92203940886137e+01	-1.54780281824481e+02
5.05506000000000e+06	2.91887318949655e+01	-1.54798819986862e+02
5.06507000000000e+06	2.91571333211519e+01	-1.54817268837120e+02
5.07508000000000e+06	2.91255981254169e+01	-1.54835628996938e+02
5.08509000000000e+06	2.90941260672727e+01	-1.54853901082977e+02
5.09510000000000e+06	2.90627169074994e+01	-1.54872085706987e+02
5.10511000000000e+06	2.90313704081342e+01	-1.54890183475660e+02
5.11512000000000e+06	2.90000863324547e+01	-1.54908194991015e+02
5.12513000000000e+06	2.89688644449836e+01	-1.54926120850103e+02
5.13514000000000e+06	2.89377045114680e+01	-1.54943961645273e+02
5.14515000000000e+06	2.89066062988851e+01	-1.54961717964049e+02
5.15516000000000e+06	2.88755695754179e+01	-1.54979390389346e+02
5.16517000000000e+06	2.88445941104611e+01	-1.54996979499390e+02
5.17518000000000e+06	2.88136796746052e+01	-1.55014485867775e+02
5.18519000000000e+06	2.87828260396320e+01	-1.55031910063540e+02
5.19520000000000e+06	2.87520329785032e+01	-1.55049252651233e+02
5.20521000000000e+06	2.87213002653599e+01	-1.55066514190812e+02
5.21522000000000e+06	2.86906276755048e+01	-1.55083695237901e+02
5.22523000000000e+06	2.86600149854011e+01	-1.55100796343678e+02
5.23524000000000e+06	2.86294619726670e+01	-1.55117818054858e+02
5.24525000000000e+06	2.85989684160602e+01	-1.55134760913970e+02
5.25526000000000e+06	2.85685340954769e+01	-1.55151625459165e+02
5.26527000000000e+06	2.85381587919423e+01	-1.55168412224348e+02
5.27528000000000e+06	2.85078422876029e+01	-1.55185121739229e+02
5.28529000000000e+06	2.84775843657209e+01	-1.55201754529333e+02
5.29530000000000e+06	2.84473848106649e+01	-1.55218311116011e+02
5.30531000000000e+06	2.84172434079004e+01	-1.55234792016554e+02
5.31532000000000e+06	2.83871599439929e+01	-1.55251197744125e+02
5.32533000000000e+06	2.83571342065859e+01	-1.55267528807957e+02
5.33534000000000e+06	2.83271659844076e+01	-1.55283785713181e+02
5.34535000000000e+06	2.82972550672559e+01	-1.55299968960971e+02
5.35536000000000e+06	2.82674012459911e+01	-1.55316079048635e+02
5.36537000000000e+06	2.82376043125359e+01	-1.55332116469573e+02
5.37538000000000e+06	2.82078640598623e+01	-1.55348081713246e+02
5.38539000000000e+06	2.81781802819843e+01	-1.55363975265426e+02
5.39540000000000e+06	2.81485527739615e+01	-1.55379797607936e+02
5.40541000000000e+06	2.81189813318740e+01	-1.55395549218998e+02
5.41542000000000e+06	2.80894657528349e+01	-1.55411230572973e+02
5.42543000000000e+06	2.80600058349712e+01	-1.55426842140597e+02
5.43544000000000e+06	2.80306013774245e+01	-1.55442384388932e+02
5.44545000000000e+06	2.80012521803390e+01	-1.55457857781394e+02
5.45546000000000e+06	2.79719580448578e+01	-1.55473262777822e+02
5.46547000000000e+06	2.79427187731179e+01	-1.55488599834479e+02
5.47548000000000e+06	2.79135341682429e+01	-1.55503869404054e+02
5.48549000000000e+06	2.78844040343331e+01	-1.55519071935827e+02
5.49550000000000e+06	2.78553281764668e+01	-1.55534207875494e+02
5.50551000000000e+06	2.78263064006890e+01	-1.55549277665338e+02
5.51552000000000e+06	2.77973385140042e+01	-1.55564281744245e+02
5.52553000000000e+06	2.77684243243708e+01	-1.55579220547731e+02
5.53554000000000e+06	2.77395636407033e+01	-1.55594094507867e+02
5.54555000000000e+06	2.77107562728555e+01	-1.55608904053501e+02
5.55556000000000e+06	2.76820020316174e+01	-1.55623649610101e+02
5.56557000000000e+06	2.76533007287141e+01	-1.55638331599900e+02
5.57558000000000e+06	2.76246521767952e+01	-1.55652950441918e+02
5.58559000000000e+06	2.75960561894321e+01	-1.55667506551822e+02
5.59560000000000e+06	2.75675125811070e+01	-1.55682000342259e+02
5.60561000000000e+06	2.75390211672149e+01	-1.55696432222609e+02
5.61562000000000e+06	2.75105817640509e+01	-1.55710802599168e+02
5.62563000000000e+06	2.74821941888134e+01	-1.55725111875042e+02
5.63564000000000e+06	2.74538582595848e+01	-1.55739360450350e+02
5.64565000000000e+06	2.74255737953390e+01	-1.55753548722124e+02
5.65566000000000e+06	2.73973406159308e+01	-1.55767677084329e+02
5.66567000000000e+06	2.73691585420908e+01	-1.55781745927953e+02
5.67568000000000e+06	2.73410273954181e+01	-1.55795755640998e+02
5.68569000000000e+06	2.73129469983791e+01	-1.55809706608524e+02
5.69570000000000e+06	2.72849171742953e+01	-1.55823599212618e+02
5.70571000000000e+06	2.72569377473498e+01	-1.55837433832537e+02
5.71572000000000e+06	2.72290085425694e+01	-1.55851210844578e+02
5.72573000000000e+06	2.72011293858268e+01	-1.55864930622211e+02
5.73574000000000e+06	2.71733001038321e+01	-1.55878593536105e+02
5.74575000000000e+06	2.71455205241332e+01	-1.55892199954058e+02
5.75576000000000e+06	2.71177904751013e+01	-1.55905750241131e+02
5.76577000000000e+06	2.70901097859362e+01	-1.55919244759572e+02
5.77578000000000e+06	2.70624782866515e+01	-1.55932683868975e+02
5.78579000000000e+06	2.70348958080779e+01	-1.55946067926122e+02
5.79580000000000e+06	2.70073621818552e+01	-1.55959397285150e+02
5.80581000000000e+06	2.69798772404257e+01	-1.55972672297545e+02
5.81582000000000e+06	2.69524408170283e+01	-1.55985893312078e+02
5.82583000000000e+06	2.69250527457012e+01	-1.55999060674965e+02
5.83584000000000e+06	2.68977128612725e+01	-1.56012174729727e+02
5.84585000000000e+06	2.68704209993487e+01	-1.56025235817402e+02
5.85586000000000e+06	2.68431769963214e+01	-1.56038244276371e+02
5.86587000000000e+06	2.68159806893554e+01	-1.56051200442557e+02
5.87588000000000e+06	2.67888319163879e+01	-1.56064104649299e+02
5.88589000000000e+06	2.67617305161217e+01	-1.56076957227474e+02
5.89590000000000e+06	2.67346763280209e+01	-1.56089758505463e+02
5.90591000000000e+06	2.67076691923077e+01	-1.56102508809168e+02
5.91592000000000e+06	2.66807089499537e+01	-1.56115208462072e+02
5.92593000000000e+06	2.66537954426817e+01	-1.56127857785284e+02
5.93594000000000e+06	2.66269285129597e+01	-1.56140457097422e+02
5.94595000000000e+06	2.66001080039905e+01	-1.56153006714792e+02
5.95596000000000e+06	2.65733337597129e+01	-1.56165506951320e+02
5.96597000000000e+06	2.65466056247999e+01	-1.56177958118579e+02
5.97598000000000e+06	2.65199234446467e+01	-1.56190360525838e+02
5.98599000000000e+06	2.64932870653712e+01	-1.56202714480082e+02
5.99600000000000e+06	2.64666963338114e+01	-1.56215020285942e+02
6.00601000000000e+06	2.64401510975166e+01	-1.56227278245843e+02
6.01602000000000e+06	2.64136512047455e+01	-1.56239488659974e+02
6.02603000000000e+06	2.63871965044628e+01	-1.56251651826241e+02
6.03604000000000e+06	2.63607868463343e+01	-1.56263768040372e+02
6.04605000000000e+06	2.63344220807219e+01	-1.56275837595908e+02
6.05606000000000e+06	2.63081020586809e+01	-1.56287860784208e+02
6.06607000000000e+06	2.62818266319556e+01	-1.56299837894460e+02
6.07608000000000e+06	2.62555956529770e+01	-1.56311769213699e+02
6.08609000000000e+06	2.62294089748519e+01	-1.56323655026922e+02
6.09610000000000e+06	2.62032664513703e+01	-1.56335495616889e+02
6.10611000000000e+06	2.61771679369911e+01	-1.56347291264390e+02
6.11612000000000e+06	2.61511132868420e+01	-1.56359042248081e+02
6.12613000000000e+06	2.61251023567191e+01	-1.56370748844597e+02
6.13614000000000e+06	2.60991350030763e+01	-1.56382411328458e+02
6.14615000000000e+06	2.60732110830284e+01	-1.56394029972272e+02
6.15616000000000e+06	2.60473304543433e+01	-1.56405605046553e+02
6.16617000000000e+06	2.60214929754371e+01	-1.56417136819895e+02
6.17618000000000e+06	2.59956985053732e+01	-1.56428625558827e+02
6.18619000000000e+06	2.59699469038593e+01	-1.56440071528012e+02
6.19620000000000e+06	2.59442380312389e+01	-1.56451474990142e+02
6.20621000000000e+06	2.59185717484922e+01	-1.56462836205950e+02
6.21622000000000e+06	2.58929479172347e+01	-1.56474155434288e+02
6.22623000000000e+06	2.58673663997054e+01	-1.56485432932079e+02
6.23624000000000e+06	2.58418270587652e+01	-1.56496668954446e+02
6.24625000000000e+06	2.58163297579041e+01	-1.56507863754538e+02
6.25626000000000e+06	2.57908743612242e+01	-1.56519017583705e+02
6.26627000000000e+06	2.57654607334424e+01	-1.56530130691493e+02
6.27628000000000e+06	2.57400887398860e+01	-1.56541203325552e+02
6.28629000000000e+06	2.57147582464902e+01	-1.56552235731798e+02
6.29630000000000e+06	2.56894691197928e+01	-1.56563228154270e+02
6.30631000000000e+06	2.56642212269301e+01	-1.56574180835334e+02
6.31632000000000e+06	2.56390144356395e+01	-1.56585094015490e+02
6.32633000000000e+06	2.56138486142489e+01	-1.56595967933553e+02
6.33634000000000e+06	2.55887236316752e+01	-1.56606802826573e+02
6.34635000000000e+06	2.55636393574256e+01	-1.56617598929871e+02
6.35636000000000e+06	2.55385956615878e+01	-1.56628356477057e+02
6.36637000000000e+06	2.55135924148296e+01	-1.56639075700107e+02
6.37638000000000e+06	2.54886294883991e+01	-1.56649756829213e+02
6.38639000000000e+06	2.54637067541125e+01	-1.56660400092944e+02
6.39640000000000e+06	2.54388240843639e+01	-1.56671005718223e+02
6.40641000000000e+06	2.54139813521093e+01	-1.56681573930337e+02
6.41642000000000e+06	2.53891784308682e+01	-1.56692104952879e+02
6.42643000000000e+06	2.53644151947246e+01	-1.56702599007923e+02
6.43644000000000e+06	2.53396915183191e+01	-1.56713056315856e+02
6.44645000000000e+06	2.53150072768468e+01	-1.56723477095491e+02
6.45646000000000e+06	2.52903623460554e+01	-1.56733861564067e+02
6.46647000000000e+06	2.52657566022416e+01	-1.56744209937271e+02
6.47648000000000e+06	2.52411899222441e+01	-1.56754522429233e+02
6.48649000000000e+06	2.52166621834493e+01	-1.56764799252472e+02
6.49650000000000e+06	2.51921732637801e+01	-1.56775040618082e+02
6.50651000000000e+06	2.51677230417000e+01	-1.56785246735543e+02
6.51652000000000e+06	2.51433113961985e+01	-1.56795417812894e+02
6.52653000000000e+06	2.51189382068042e+01	-1.56805554056641e+02
6.53654000000000e+06	2.50946033535687e+01	-1.56815655671798e+02
6.54655000000000e+06	2.50703067170711e+01	-1.56825722861950e+02
6.55656000000000e+06	2.50460481784115e+01	-1.56835755829160e+02
6.56657000000000e+06	2.50218276192084e+01	-1.56845754774108e+02
6.57658000000000e+06	2.49976449215993e+01	-1.56855719895973e+02
6.58659000000000e+06	2.49734999682325e+01	-1.56865651392548e+02
6.59660000000000e+06	2.49493926422695e+01	-1.56875549460175e+02
6.60661000000000e+06	2.49253228273787e+01	-1.56885414293835e+02
6.61662000000000e+06	2.49012904077344e+01	-1.56895246087053e+02
6.62663000000000e+06	2.48772952680104e+01	-1.56905045032036e+02
6.63664000000000e+06	2.48533372933870e+01	-1.56914811319549e+02
6.64665000000000e+06	2.48294163695353e+01	-1.56924545139061e+02
6.65666000000000e+06	2.48055323826230e+01	-1.56934246678629e+02
6.66667000000000e+06	2.47816852193103e+01	-1.56943916125018e+02
6.67668000000000e+06	2.47578747667462e+01	-1.56953553663632e+02
6.68669000000000e+06	2.47341009125652e+01	-1.56963159478550e+02
6.69670000000000e+06	2.47103635448867e+01	-1.56972733752534e+02
6.70671000000000e+06	2.46866625523105e+01	-1.56982276667079e+02
6.71672000000000e+06	2.46629978239186e+01	-1.56991788402365e+02
6.72673000000000e+06	2.46393692492629e+01	-1.57001269137291e+02
6.73674000000000e+06	2.46157767183741e+01	-1.57010719049494e+02
6.74675000000000e+06	2.45922201217499e+01	-1.57020138315320e+02
6.75676000000000e+06	2.45686993503596e+01	-1.57029527109918e+02
6.76677000000000e+06	2.45452142956392e+01	-1.57038885607105e+02
6.77678000000000e+06	2.45217648494830e+01	-1.57048213979580e+02
6.78679000000000e+06	2.44983509042536e+01	-1.57057512398703e+02
6.79680000000000e+06	2.44749723527666e+01	-1.57066781034702e+02
6.80681000000000e+06	2.44516290882951e+01	-1.57076020056572e+02
6.81682000000000e+06	2.44283210045694e+01	-1.57085229632075e+02
6.82683000000000e+06	2.44050479957648e+01	-1.57094409927881e+02
6.83684000000000e+06	2.43818099565109e+01	-1.57103561109362e+02
6.84685000000000e+06	2.43586067818815e+01	-1.57112683340796e+02
6.85686000000000e+06	2.43354383673956e+01	-1.57121776785323e+02
6.86687000000000e+06	2.43123046090133e+01	-1.57130841604836e+02
6.87688000000000e+06	2.42892054031331e+01	-1.57139877960192e+02
6.88689000000000e+06	2.42661406465958e+01	-1.57148886011006e+02
6.89690000000000e+06	2.42431102366695e+01	-1.57157865915892e+02
6.90691000000000e+06	2.42201140710602e+01	-1.57166817832244e+02
6.91692000000000e+06	2.41971520479053e+01	-1.57175741916371e+02
6.92693000000000e+06	2.41742240657650e+01	-1.57184638323526e+02
6.93694000000000e+06	2.41513300236302e+01	-1.57193507207818e+02
6.94695000000000e+06	2.41284698209130e+01	-1.57202348722301e+02
6.95696000000000e+06	2.41056433574469e+01	-1.57211163018951e+02
6.96697000000000e+06	2.40828505334879e+01	-1.57219950248632e+02
6.97698000000000e+06	2.40600912497038e+01	-1.57228710561251e+02
6.98699000000000e+06	2.40373654071812e+01	-1.57237444105548e+02
6.99700000000000e+06	2.40146729074169e+01	-1.57246151029308e+02
7.00701000000000e+06	2.39920136523220e+01	-1.57254831479198e+02
7.01702000000000e+06	2.39693875442111e+01	-1.57263485600958e+02
7.02703000000000e+06	2.39467944858086e+01	-1.57272113539216e+02
7.03704000000000e+06	2.39242343802421e+01	-1.57280715437641e+02
7.04705000000000e+06	2.39017071310425e+01	-1.57289291438869e+02
7.05706000000000e+06	2.38792126421379e+01	-1.57297841684568e+02
7.06707000000000e+06	2.38567508178573e+01	-1.57306366315365e+02
7.07708000000000e+06	2.38343215629226e+01	-1.57314865470996e+02
7.08709000000000e+06	2.38119247824543e+01	-1.57323339290095e+02
7.09710000000000e+06	2.37895603819594e+01	-1.57331787910443e+02
7.10711000000000e+06	2.37672282673388e+01	-1.57340211468810e+02
7.11712000000000e+06	2.37449283448787e+01	-1.57348610101004e+02
7.12713000000000e+06	2.37226605212516e+01	-1.57356983941923e+02
7.13714000000000e+06	2.37004247035178e+01	-1.57365333125485e+02
7.14715000000000e+06	2.36782207991123e+01	-1.57373657784683e+02
7.15716000000000e+06	2.36560487158556e+01	-1.57381958051627e+02
7.16717000000000e+06	2.36339083619442e+01	-1.57390234057456e+02
7.17718000000000e+06	2.36117996459533e+01	-1.57398485932407e+02
7.18719000000000e+06	2.35897224768260e+01	-1.57406713805869e+02
7.19720000000000e+06	2.35676767638833e+01	-1.57414917806244e+02
7.20721000000000e+06	2.35456624168171e+01	-1.57423098061112e+02
7.21722000000000e+06	2.35236793456832e+01	-1.57431254697129e+02
7.22723000000000e+06	2.35017274609081e+01	-1.57439387840093e+02
7.23724000000000e+06	2.34798066732802e+01	-1.57447497614938e+02
7.24725000000000e+06	2.34579168939531e+01	-1.57455584145712e+02
7.25726000000000e+06	2.34360580344395e+01	-1.57463647555600e+02
7.26727000000000e+06	2.34142300066130e+01	-1.57471687966970e+02
7.27728000000000e+06	2.33924327227050e+01	-1.57479705501295e+02
7.28729000000000e+06	2.33706660953002e+01	-1.57487700279268e+02
7.29730000000000e+06	2.33489300373384e+01	-1.57495672420673e+02
7.30731000000000e+06	2.33272244621121e+01	-1.57503622044535e+02
7.31732000000000e+06	2.33055492832642e+01	-1.57511549269045e+02
7.32733000000000e+06	2.32839044147844e+01	-1.57519454211536e+02
7.33734000000000e+06	2.32622897710109e+01	-1.57527336988574e+02
7.34735000000000e+06	2.32407052666259e+01	-1.57535197715905e+02
7.35736000000000e+06	2.32191508166558e+01	-1.57543036508514e+02
7.36737000000000e+06	2.31976263364690e+01	-1.57550853480498e+02
7.37738000000000e+06	2.31761317417722e+01	-1.57558648745301e+02
7.38739000000000e+06	2.31546669486102e+01	-1.57566422415472e+02
7.39740000000000e+06	2.31332318733660e+01	-1.57574174602872e+02
7.40741000000000e+06	2.31118264327576e+01	-1.57581905418502e+02
7.41742000000000e+06	2.30904505438340e+01	-1.57589614972724e+02
7.42743000000000e+06	2.30691041239777e+01	-1.57597303375009e+02
7.43744000000000e+06	2.30477870908990e+01	-1.57604970734179e+02
7.44745000000000e+06	2.30264993626394e+01	-1.57612617158269e+02
7.45746000000000e+06	2.30052408575648e+01	-1.57620242754562e+02
7.46747000000000e+06	2.29840114943654e+01	-1.57627847629630e+02
7.47748000000000e+06	2.29628111920579e+01	-1.57635431889303e+02
7.48749000000000e+06	2.29416398699781e+01	-1.57642995638696e+02
7.49750000000000e+06	2.29204974477827e+01	-1.57650538982176e+02
7.50751000000000e+06	2.28993838454479e+01	-1.57658062023452e+02
7.51752000000000e+06	2.28782989832644e+01	-1.57665564865478e+02
7.52753000000000e+06	2.28572427818424e+01	-1.57673047610508e+02
7.53754000000000e+06	2.28362151621012e+01	-1.57680510360131e+02
7.54755000000000e+06	2.28152160452768e+01	-1.57687953215196e+02
7.55756000000000e+06	2.27942453529150e+01	-1.57695376275906e+02
7.56757000000000e+06	2.27733030068663e+01	-1.57702779641754e+02
7.57758000000000e+06	2.27523889292988e+01	-1.57710163411559e+02
7.58759000000000e+06	2.27315030426750e+01	-1.57717527683508e+02
7.59760000000000e+06	2.27106452697727e+01	-1.57724872555046e+02
7.60761000000000e+06	2.26898155336677e+01	-1.57732198123017e+02
7.61762000000000e+06	2.26690137577365e+01	-1.57739504483573e+02
7.62763000000000e+06	2.26482398656596e+01	-1.57746791732226e+02
7.63764000000000e+06	2.26274937814142e+01	-1.57754059963838e+02
7.64765000000000e+06	2.26067754292759e+01	-1.57761309272631e+02
7.65766000000000e+06	2.25860847338154e+01	-1.57768539752177e+02
7.66767000000000e+06	2.25654216198991e+01	-1.57775751495417e+02
7.67768000000000e+06	2.25447860126859e+01	-1.57782944594654e+02
7.68769000000000e+06	2.25241778376245e+01	-1.57790119141615e+02
7.69770000000000e+06	2.25035970204585e+01	-1.57797275227324e+02
7.70771000000000e+06	2.24830434872166e+01	-1.57804412942251e+02
7.71772000000000e+06	2.24625171642159e+01	-1.57811532376217e+02
7.72773000000000e+06	2.24420179780589e+01	-1.57818633618498e+02
7.73774000000000e+06	2.24215458556365e+01	-1.57825716757660e+02
7.74775000000000e+06	2.24011007241181e+01	-1.57832781881765e+02
7.75776000000000e+06	2.23806825109569e+01	-1.57839829078259e+02
7.76777000000000e+06	2.23602911438874e+01	-1.57846858433969e+02
7.77778000000000e+06	2.23399265509249e+01	-1.57853870035162e+02
7.78779000000000e+06	2.23195886603575e+01	-1.57860863967498e+02
7.79780000000000e+06	2.22992774007553e+01	-1.57867840316121e+02
7.80781000000000e+06	2.22789927009605e+01	-1.57874799165513e+02
7.81782000000000e+06	2.22587344900912e+01	-1.57881740599644e+02
7.82783000000000e+06	2.22385026975374e+01	-1.57888664701919e+02
7.83784000000000e+06	2.22182972529595e+01	-1.57895571555169e+02
7.84785000000000e+06	2.21981180862894e+01	-1.57902461241673e+02
7.85786000000000e+06	2.21779651277254e+01	-1.57909333843151e+02
7.86787000000000e+06	2.21578383077370e+01	-1.57916189440767e+02
7.87788000000000e+06	2.21377375570580e+01	-1.57923028115151e+02
7.88789000000000e+06	2.21176628066859e+01	-1.57929849946428e+02
7.89790000000000e+06	2.20976139878836e+01	-1.57936655014113e+02
7.90791000000000e+06	2.20775910321741e+01	-1.57943443397259e+02
7.91792000000000e+06	2.20575938713467e+01	-1.57950215174307e+02
7.92793000000000e+06	2.20376224374450e+01	-1.57956970423271e+02
7.93794000000000e+06	2.20176766627744e+01	-1.57963709221580e+02
7.94795000000000e+06	2.19977564798967e+01	-1.57970431646145e+02
7.95796000000000e+06	2.19778618216313e+01	-1.57977137773402e+02
7.96797000000000e+06	2.19579926210492e+01	-1.57983827679246e+02
7.97798000000000e+06	2.19381488114799e+01	-1.57990501439063e+02
7.98799000000000e+06	2.19183303265027e+01	-1.57997159127740e+02
7.99800000000000e+06	2.18985370999488e+01	-1.58003800819696e+02
8.00801000000000e+06	2.18787690659017e+01	-1.58010426588812e+02
8.01802000000000e+06	2.18590261586891e+01	-1.58017036508507e+02
8.02803000000000e+06	2.18393083128917e+01	-1.58023630651657e+02
8.03804000000000e+06	2.18196154633347e+01	-1.58030209090741e+02
8.04805000000000e+06	2.17999475450893e+01	-1.58036771897696e+02
8.05806000000000e+06	2.17803044934709e+01	-1.58043319143959e+02
8.06807000000000e+06	2.17606862440387e+01	-1.58049850900579e+02
8.07808000000000e+06	2.17410927325937e+01	-1.58056367238046e+02
8.08809000000000e+06	2.17215238951786e+01	-1.58062868226420e+02
8.09810000000000e+06	2.17019796680745e+01	-1.58069353935326e+02
8.10811000000000e+06	2.16824599878034e+01	-1.58075824433849e+02
8.11812000000000e+06	2.16629647911233e+01	-1.58082279790694e+02
8.12813000000000e+06	2.16434940150294e+01	-1.58088720074063e+02
8.13814000000000e+06	2.16240475967514e+01	-1.58095145351726e+02
8.14815000000000e+06	2.16046254737565e+01	-1.58101555691008e+02
8.15816000000000e+06	2.15852275837408e+01	-1.58107951158783e+02
8.16817000000000e+06	2.15658538646372e+01	-1.58114331821485e+02
8.17818000000000e+06	2.15465042546052e+01	-1.58120697745095e+02
8.18819000000000e+06	2.15271786920374e+01	-1.58127048995182e+02
8.19820000000000e+06	2.15078771155557e+01	-1.58133385636877e+02
8.20821000000000e+06	2.14885994640072e+01	-1.58139707734844e+02
8.21822000000000e+06	2.14693456764678e+01	-1.58146015353409e+02
