time	V(Vreg,N001)*(-Ic(Q7))	V(vo)
8.771442857142857e-01	1.250123e+00	4.194317e-01
8.797154285714286e-01	1.246777e+00	4.088141e-01
8.822865714285715e-01	1.243501e+00	3.983101e-01
8.848577142857144e-01	1.240297e+00	3.879195e-01
8.874288571428571e-01	1.237164e+00	3.776425e-01
8.900000000000000e-01	1.234105e+00	3.674790e-01
8.900010000000000e-01	1.234104e+00	3.674751e-01
8.920010000000000e-01	1.231767e+00	3.596359e-01
8.920020000000001e-01	1.231765e+00	3.596320e-01
8.945720000000000e-01	1.228827e+00	3.496565e-01
8.971420000000001e-01	1.225946e+00	3.397709e-01
8.997120000000001e-01	1.223123e+00	3.299753e-01
9.022820000000000e-01	1.220360e+00	3.202697e-01
9.048520000000000e-01	1.217656e+00	3.106540e-01
9.074220000000001e-01	1.215013e+00	3.011283e-01
9.099920000000000e-01	1.212431e+00	2.916925e-01
9.099938356259144e-01	1.212429e+00	2.916858e-01
9.100000000000000e-01	1.212423e+00	2.916633e-01
9.100010000000001e-01	1.212422e+00	2.916596e-01
9.120010000000001e-01	1.210448e+00	2.843701e-01
9.120020000000001e-01	1.210447e+00	2.843665e-01
9.145731428571430e-01	1.207964e+00	2.750732e-01
9.171442857142857e-01	1.205530e+00	2.658520e-01
9.197154285714286e-01	1.203145e+00	2.567030e-01
9.222865714285715e-01	1.200810e+00	2.476262e-01
9.248577142857144e-01	1.198525e+00	2.386215e-01
9.274288571428572e-01	1.196290e+00	2.296890e-01
9.300000000000000e-01	1.194107e+00	2.208286e-01
9.300010000000001e-01	1.194106e+00	2.208252e-01
9.320010000000001e-01	1.192438e+00	2.139762e-01
9.320020000000001e-01	1.192437e+00	2.139727e-01
9.345731428571430e-01	1.190338e+00	2.052305e-01
9.371442857142858e-01	1.188280e+00	1.965467e-01
9.397154285714286e-01	1.186263e+00	1.879213e-01
9.422865714285715e-01	1.184289e+00	1.793545e-01
9.448577142857144e-01	1.182356e+00	1.708461e-01
9.474288571428572e-01	1.180466e+00	1.623962e-01
9.500000000000001e-01	1.178619e+00	1.540048e-01
9.500010000000001e-01	1.178618e+00	1.540015e-01
9.520010000000001e-01	1.177207e+00	1.475094e-01
9.520020000000001e-01	1.177206e+00	1.475062e-01
9.545731428571430e-01	1.175430e+00	1.392110e-01
9.571442857142858e-01	1.173689e+00	1.309637e-01
9.597154285714287e-01	1.171982e+00	1.227644e-01
9.622865714285715e-01	1.170311e+00	1.146129e-01
9.648577142857144e-01	1.168676e+00	1.065094e-01
9.674288571428572e-01	1.167076e+00	9.845375e-02
9.700000000000001e-01	1.165513e+00	9.044604e-02
9.700010000000000e-01	1.165512e+00	9.044293e-02
9.720010000000000e-01	1.164318e+00	8.424321e-02
9.720020000000000e-01	1.164318e+00	8.424012e-02
9.745731428571429e-01	1.162815e+00	7.631175e-02
9.771442857142857e-01	1.161342e+00	6.842304e-02
9.797154285714286e-01	1.159898e+00	6.057399e-02
9.822865714285715e-01	1.158486e+00	5.276459e-02
9.848577142857143e-01	1.157103e+00	4.499484e-02
9.874288571428571e-01	1.155752e+00	3.726475e-02
9.900000000000000e-01	1.154431e+00	2.957431e-02
9.900010000000000e-01	1.154430e+00	2.957133e-02
9.920010000000000e-01	1.153422e+00	2.361355e-02
9.920020000000001e-01	1.153421e+00	2.361058e-02
9.981950042187878e-01	1.150407e+00	5.300429e-03
9.991714690625378e-01	1.149946e+00	2.431282e-03
9.999000000000000e-01	1.149604e+00	2.931491e-04
