time	V(Vreg,N001)*(-Ic(Q7))	V(vo)
9.035722857142857e-01	2.507913e+00	3.326043e-01
9.057148571428572e-01	2.501800e+00	3.239292e-01
9.078574285714286e-01	2.495811e+00	3.153384e-01
9.100000000000000e-01	2.489947e+00	3.068320e-01
9.100010000000001e-01	2.489944e+00	3.068280e-01
9.145504375001129e-01	2.477914e+00	2.890197e-01
9.150010000000001e-01	2.476753e+00	2.872746e-01
9.150020000000001e-01	2.476751e+00	2.872707e-01
9.300000000000000e-01	2.441223e+00	2.309476e-01
9.300010000000001e-01	2.441221e+00	2.309440e-01
9.350010000000001e-01	2.430689e+00	2.128672e-01
9.350020000000001e-01	2.430687e+00	2.128636e-01
9.371445714285715e-01	2.426378e+00	2.052202e-01
9.392871428571430e-01	2.422175e+00	1.976283e-01
9.414297142857144e-01	2.418080e+00	1.900879e-01
9.435722857142858e-01	2.414094e+00	1.825990e-01
9.457148571428572e-01	2.410216e+00	1.751615e-01
9.478574285714286e-01	2.406448e+00	1.677756e-01
9.500000000000001e-01	2.402791e+00	1.604411e-01
9.500010000000001e-01	2.402789e+00	1.604377e-01
9.550010000000001e-01	2.394651e+00	1.434966e-01
9.550020000000001e-01	2.394649e+00	1.434932e-01
9.700000000000001e-01	2.373400e+00	9.404043e-02
9.700010000000000e-01	2.373398e+00	9.403720e-02
9.750010000000000e-01	2.367292e+00	7.795472e-02
9.750020000000000e-01	2.367291e+00	7.795152e-02
9.771445714285715e-01	2.364822e+00	7.111878e-02
9.792871428571429e-01	2.362428e+00	6.431532e-02
9.814297142857143e-01	2.360110e+00	5.754114e-02
9.835722857142857e-01	2.357868e+00	5.079624e-02
9.857148571428571e-01	2.355702e+00	4.408063e-02
9.878574285714286e-01	2.353614e+00	3.739430e-02
9.900000000000000e-01	2.351604e+00	3.073725e-02
9.900010000000000e-01	2.351603e+00	3.073414e-02
9.950010000000000e-01	2.347183e+00	1.529808e-02
9.950020000000001e-01	2.347183e+00	1.529501e-02
9.992423674997446e-01	2.343732e+00	2.311171e-03
9.999999999000000e-01	2.343140e+00	3.047365e-10
