Freq.	V(y)/V(x)
2.23872113856844e+01	(2.67801753223074e+01dB,9.17689968801579e+01°)
2.25597006884368e+01	(2.67135748749186e+01dB,9.17826870099129e+01°)
2.27335189892074e+01	(2.66469754508885e+01dB,9.17964818839817e+01°)
2.29086765276788e+01	(2.65803770660172e+01dB,9.18103823086444e+01°)
2.30851836224287e+01	(2.65137797363485e+01dB,9.18243890962488e+01°)
2.32630506715374e+01	(2.64471834781731e+01dB,9.18385030652584e+01°)
2.34422881532003e+01	(2.63805883080330e+01dB,9.18527250402937e+01°)
2.36229066263457e+01	(2.63139942427248e+01dB,9.18670558521812e+01°)
2.38049167312563e+01	(2.62474012993039e+01dB,9.18814963379942e+01°)
2.39883291901960e+01	(2.61808094950886e+01dB,9.18960473411038e+01°)
2.41731548080422e+01	(2.61142188476637e+01dB,9.19107097112169e+01°)
2.43594044729214e+01	(2.60476293748850e+01dB,9.19254843044303e+01°)
2.45470891568515e+01	(2.59810410948833e+01dB,9.19403719832732e+01°)
2.47362199163874e+01	(2.59144540260686e+01dB,9.19553736167518e+01°)
2.49268078932730e+01	(2.58478681871345e+01dB,9.19704900804034e+01°)
2.51188643150970e+01	(2.57812835970621e+01dB,9.19857222563354e+01°)
2.53124004959548e+01	(2.57147002751252e+01dB,9.20010710332774e+01°)
2.55074278371148e+01	(2.56481182408940e+01dB,9.20165373066287e+01°)
2.57039578276899e+01	(2.55815375142402e+01dB,9.20321219785050e+01°)
2.59020020453145e+01	(2.55149581153413e+01dB,9.20478259577889e+01°)
2.61015721568266e+01	(2.54483800646852e+01dB,9.20636501601753e+01°)
2.63026799189551e+01	(2.53818033830756e+01dB,9.20795955082242e+01°)
2.65053371790121e+01	(2.53152280916360e+01dB,9.20956629314087e+01°)
2.67095558755911e+01	(2.52486542118149e+01dB,9.21118533661607e+01°)
2.69153480392705e+01	(2.51820817653912e+01dB,9.21281677559281e+01°)
2.71227257933216e+01	(2.51155107744787e+01dB,9.21446070512178e+01°)
2.73317013544237e+01	(2.50489412615313e+01dB,9.21611722096516e+01°)
2.75422870333830e+01	(2.49823732493484e+01dB,9.21778641960125e+01°)
2.77544952358585e+01	(2.49158067610804e+01dB,9.21946839822993e+01°)
2.79683384630921e+01	(2.48492418202333e+01dB,9.22116325477760e+01°)
2.81838293126459e+01	(2.47826784506750e+01dB,9.22287108790226e+01°)
2.84009804791435e+01	(2.47161166766403e+01dB,9.22459199699903e+01°)
2.86198047550185e+01	(2.46495565227367e+01dB,9.22632608220490e+01°)
2.88403150312675e+01	(2.45829980139499e+01dB,9.22807344440445e+01°)
2.90625242982101e+01	(2.45164411756499e+01dB,9.22983418523470e+01°)
2.92864456462538e+01	(2.44498860335968e+01dB,9.23160840709082e+01°)
2.95120922666653e+01	(2.43833326139465e+01dB,9.23339621313109e+01°)
2.97394774523475e+01	(2.43167809432568e+01dB,9.23519770728245e+01°)
2.99686145986227e+01	(2.42502310484940e+01dB,9.23701299424601e+01°)
3.01995172040217e+01	(2.41836829570383e+01dB,9.23884217950221e+01°)
3.04321988710787e+01	(2.41171366966911e+01dB,9.24068536931625e+01°)
3.06666733071333e+01	(2.40505922956807e+01dB,9.24254267074404e+01°)
3.09029543251374e+01	(2.39840497826688e+01dB,9.24441419163709e+01°)
3.11410558444691e+01	(2.39175091867580e+01dB,9.24630004064839e+01°)
3.13809918917528e+01	(2.38509705374970e+01dB,9.24820032723788e+01°)
3.16227766016854e+01	(2.37844338648890e+01dB,9.25011516167811e+01°)
3.18664242178689e+01	(2.37178991993976e+01dB,9.25204465505986e+01°)
3.21119490936498e+01	(2.36513665719542e+01dB,9.25398891929753e+01°)
3.23593656929644e+01	(2.35848360139649e+01dB,9.25594806713523e+01°)
3.26086885911910e+01	(2.35183075573180e+01dB,9.25792221215215e+01°)
3.28599324760082e+01	(2.34517812343912e+01dB,9.25991146876839e+01°)
3.31131121482608e+01	(2.33852570780591e+01dB,9.26191595225082e+01°)
3.33682425228311e+01	(2.33187351217006e+01dB,9.26393577871870e+01°)
3.36253386295180e+01	(2.32522153992069e+01dB,9.26597106514958e+01°)
3.38844156139220e+01	(2.31856979449890e+01dB,9.26802192938508e+01°)
3.41454887383377e+01	(2.31191827939856e+01dB,9.27008849013688e+01°)
3.44085733826531e+01	(2.30526699816714e+01dB,9.27217086699245e+01°)
3.46736850452549e+01	(2.29861595440650e+01dB,9.27426918042109e+01°)
3.49408393439424e+01	(2.29196515177372e+01dB,9.27638355177977e+01°)
3.52100520168470e+01	(2.28531459398196e+01dB,9.27851410331917e+01°)
3.54813389233594e+01	(2.27866428480128e+01dB,9.28066095818965e+01°)
3.57547160450640e+01	(2.27201422805951e+01dB,9.28282424044732e+01°)
3.60301994866804e+01	(2.26536442764315e+01dB,9.28500407505994e+01°)
3.63078054770120e+01	(2.25871488749825e+01dB,9.28720058791314e+01°)
3.65875503699022e+01	(2.25206561163130e+01dB,9.28941390581647e+01°)
3.68694506451977e+01	(2.24541660411015e+01dB,9.29164415650937e+01°)
3.71535229097192e+01	(2.23876786906497e+01dB,9.29389146866769e+01°)
3.74397838982401e+01	(2.23211941068915e+01dB,9.29615597190935e+01°)
3.77282504744719e+01	(2.22547123324027e+01dB,9.29843779680093e+01°)
3.80189396320581e+01	(2.21882334104110e+01dB,9.30073707486373e+01°)
3.83118684955749e+01	(2.21217573848057e+01dB,9.30305393857986e+01°)
3.86070543215401e+01	(2.20552843001476e+01dB,9.30538852139884e+01°)
3.89045144994301e+01	(2.19888142016792e+01dB,9.30774095774349e+01°)
3.92042665527036e+01	(2.19223471353351e+01dB,9.31011138301655e+01°)
3.95063281398344e+01	(2.18558831477526e+01dB,9.31249993360666e+01°)
3.98107170553518e+01	(2.17894222862818e+01dB,9.31490674689512e+01°)
4.01174512308883e+01	(2.17229645989971e+01dB,9.31733196126187e+01°)
4.04265487362365e+01	(2.16565101347076e+01dB,9.31977571609200e+01°)
4.07380277804134e+01	(2.15900589429681e+01dB,9.32223815178223e+01°)
4.10519067127330e+01	(2.15236110740910e+01dB,9.32471940974714e+01°)
4.13682040238873e+01	(2.14571665791573e+01dB,9.32721963242580e+01°)
4.16869383470357e+01	(2.13907255100278e+01dB,9.32973896328806e+01°)
4.20081284589029e+01	(2.13242879193559e+01dB,9.33227754684115e+01°)
4.23317932808843e+01	(2.12578538605984e+01dB,9.33483552863584e+01°)
4.26579518801615e+01	(2.11914233880284e+01dB,9.33741305527343e+01°)
4.29866234708251e+01	(2.11249965567472e+01dB,9.34001027441191e+01°)
4.33178274150065e+01	(2.10585734226970e+01dB,9.34262733477252e+01°)
4.36515832240189e+01	(2.09921540426734e+01dB,9.34526438614634e+01°)
4.39879105595067e+01	(2.09257384743382e+01dB,9.34792157940081e+01°)
4.43268292346033e+01	(2.08593267762324e+01dB,9.35059906648633e+01°)
4.46683592150987e+01	(2.07929190077897e+01dB,9.35329700044280e+01°)
4.50125206206158e+01	(2.07265152293495e+01dB,9.35601553540617e+01°)
4.53593337257952e+01	(2.06601155021709e+01dB,9.35875482661502e+01°)
4.57088189614900e+01	(2.05937198884460e+01dB,9.36151503041726e+01°)
4.60609969159691e+01	(2.05273284513145e+01dB,9.36429630427654e+01°)
4.64158883361303e+01	(2.04609412548773e+01dB,9.36709880677907e+01°)
4.67735141287223e+01	(2.03945583642114e+01dB,9.36992269764009e+01°)
4.71338953615766e+01	(2.03281798453840e+01dB,9.37276813771045e+01°)
4.74970532648481e+01	(2.02618057654678e+01dB,9.37563528898352e+01°)
4.78630092322664e+01	(2.01954361925560e+01dB,9.37852431460140e+01°)
4.82317848223957e+01	(2.01290711957770e+01dB,9.38143537886179e+01°)
4.86034017599048e+01	(2.00627108453107e+01dB,9.38436864722465e+01°)
4.89778819368473e+01	(1.99963552124034e+01dB,9.38732428631871e+01°)
4.93552474139508e+01	(1.99300043693843e+01dB,9.39030246394802e+01°)
4.97355204219167e+01	(1.98636583896813e+01dB,9.39330334909886e+01°)
5.01187233627300e+01	(1.97973173478377e+01dB,9.39632711194595e+01°)
5.05048788109786e+01	(1.97309813195285e+01dB,9.39937392385952e+01°)
5.08940095151837e+01	(1.96646503815773e+01dB,9.40244395741144e+01°)
5.12861383991393e+01	(1.95983246119736e+01dB,9.40553738638216e+01°)
5.16812885632632e+01	(1.95320040898900e+01dB,9.40865438576717e+01°)
5.20794832859575e+01	(1.94656888956998e+01dB,9.41179513178349e+01°)
5.24807460249802e+01	(1.93993791109947e+01dB,9.41495980187640e+01°)
5.28851004188267e+01	(1.93330748186032e+01dB,9.41814857472584e+01°)
5.32925702881230e+01	(1.92667761026085e+01dB,9.42136163025298e+01°)
5.37031796370282e+01	(1.92004830483677e+01dB,9.42459914962679e+01°)
5.41169526546494e+01	(1.91341957425300e+01dB,9.42786131527045e+01°)
5.45339137164658e+01	(1.90679142730564e+01dB,9.43114831086792e+01°)
5.49540873857655e+01	(1.90016387292386e+01dB,9.43446032137019e+01°)
5.53774984150921e+01	(1.89353692017192e+01dB,9.43779753300201e+01°)
5.58041717477028e+01	(1.88691057825111e+01dB,9.44116013326799e+01°)
5.62341325190380e+01	(1.88028485650182e+01dB,9.44454831095918e+01°)
5.66674060582023e+01	(1.87365976440557e+01dB,9.44796225615935e+01°)
5.71040178894559e+01	(1.86703531158710e+01dB,9.45140216025119e+01°)
5.75439937337189e+01	(1.86041150781644e+01dB,9.45486821592282e+01°)
5.79873595100864e+01	(1.85378836301110e+01dB,9.45836061717380e+01°)
5.84341413373550e+01	(1.84716588723824e+01dB,9.46187955932148e+01°)
5.88843655355622e+01	(1.84054409071680e+01dB,9.46542523900714e+01°)
5.93380586275361e+01	(1.83392298381982e+01dB,9.46899785420207e+01°)
5.97952473404586e+01	(1.82730257707662e+01dB,9.47259760421360e+01°)
6.02559586074392e+01	(1.82068288117514e+01dB,9.47622468969136e+01°)
6.07202195691023e+01	(1.81406390696424e+01dB,9.47987931263297e+01°)
6.11880575751857e+01	(1.80744566545608e+01dB,9.48356167639023e+01°)
6.16595001861517e+01	(1.80082816782846e+01dB,9.48727198567474e+01°)
6.21345751748111e+01	(1.79421142542730e+01dB,9.49101044656403e+01°)
6.26133105279588e+01	(1.78759544976903e+01dB,9.49477726650700e+01°)
6.30957344480229e+01	(1.78098025254313e+01dB,9.49857265432985e+01°)
6.35818753547259e+01	(1.77436584561459e+01dB,9.50239682024168e+01°)
6.40717618867590e+01	(1.76775224102654e+01dB,9.50624997583995e+01°)
6.45654229034692e+01	(1.76113945100277e+01dB,9.51013233411609e+01°)
6.50628874865594e+01	(1.75452748795039e+01dB,9.51404410946087e+01°)
6.55641849418016e+01	(1.74791636446248e+01dB,9.51798551766982e+01°)
6.60693448007634e+01	(1.74130609332076e+01dB,9.52195677594839e+01°)
6.65783968225474e+01	(1.73469668749839e+01dB,9.52595810291722e+01°)
6.70913709955450e+01	(1.72808816016265e+01dB,9.52998971861726e+01°)
6.76082975392021e+01	(1.72148052467779e+01dB,9.53405184451470e+01°)
6.81292069058000e+01	(1.71487379460789e+01dB,9.53814470350594e+01°)
6.86541297822494e+01	(1.70826798371970e+01dB,9.54226851992243e+01°)
6.91830970918976e+01	(1.70166310598558e+01dB,9.54642351953537e+01°)
6.97161399963508e+01	(1.69505917558642e+01dB,9.55060992956038e+01°)
7.02532898973093e+01	(1.68845620691469e+01dB,9.55482797866193e+01°)
7.07945784384179e+01	(1.68185421457746e+01dB,9.55907789695779e+01°)
7.13400375071298e+01	(1.67525321339943e+01dB,9.56335991602339e+01°)
7.18896992365849e+01	(1.66865321842609e+01dB,9.56767426889586e+01°)
7.24435960075032e+01	(1.66205424492686e+01dB,9.57202119007820e+01°)
7.30017604500920e+01	(1.65545630839828e+01dB,9.57640091554310e+01°)
7.35642254459684e+01	(1.64885942456726e+01dB,9.58081368273685e+01°)
7.41310241300961e+01	(1.64226360939435e+01dB,9.58525973058289e+01°)
7.47021898927375e+01	(1.63566887907704e+01dB,9.58973929948537e+01°)
7.52777563814210e+01	(1.62907525005316e+01dB,9.59425263133253e+01°)
7.58577575029228e+01	(1.62248273900429e+01dB,9.59879996949987e+01°)
7.64422274252645e+01	(1.61589136285915e+01dB,9.60338155885333e+01°)
7.70312005797260e+01	(1.60930113879717e+01dB,9.60799764575212e+01°)
7.76247116628737e+01	(1.60271208425195e+01dB,9.61264847805144e+01°)
7.82227956386049e+01	(1.59612421691492e+01dB,9.61733430510512e+01°)
7.88254877402068e+01	(1.58953755473891e+01dB,9.62205537776805e+01°)
7.94328234724328e+01	(1.58295211594184e+01dB,9.62681194839826e+01°)
8.00448386135939e+01	(1.57636791901045e+01dB,9.63160427085917e+01°)
8.06615692176661e+01	(1.56978498270402e+01dB,9.63643260052126e+01°)
8.12830516164147e+01	(1.56320332605826e+01dB,9.64129719426376e+01°)
8.19093224215346e+01	(1.55662296838909e+01dB,9.64619831047624e+01°)
8.25404185268067e+01	(1.55004392929656e+01dB,9.65113620905967e+01°)
8.31763771102720e+01	(1.54346622866885e+01dB,9.65611115142760e+01°)
8.38172356364212e+01	(1.53688988668620e+01dB,9.66112340050682e+01°)
8.44630318584019e+01	(1.53031492382502e+01dB,9.66617322073811e+01°)
8.51138038202427e+01	(1.52374136086195e+01dB,9.67126087807649e+01°)
8.57695898590945e+01	(1.51716921887799e+01dB,9.67638663999135e+01°)
8.64304286074887e+01	(1.51059851926275e+01dB,9.68155077546634e+01°)
8.70963589956132e+01	(1.50402928371866e+01dB,9.68675355499903e+01°)
8.77674202536058e+01	(1.49746153426523e+01dB,9.69199525060013e+01°)
8.84436519138652e+01	(1.49089529324349e+01dB,9.69727613579278e+01°)
8.91250938133799e+01	(1.48433058332027e+01dB,9.70259648561118e+01°)
8.98117860960748e+01	(1.47776742749273e+01dB,9.70795657659925e+01°)
9.05037692151766e+01	(1.47120584909284e+01dB,9.71335668680890e+01°)
9.12010839355964e+01	(1.46464587179189e+01dB,9.71879709579783e+01°)
9.19037713363315e+01	(1.45808751960514e+01dB,9.72427808462736e+01°)
9.26118728128849e+01	(1.45153081689643e+01dB,9.72979993585968e+01°)
9.33254300797047e+01	(1.44497578838293e+01dB,9.73536293355490e+01°)
9.40444851726408e+01	(1.43842245913984e+01dB,9.74096736326776e+01°)
9.47690804514216e+01	(1.43187085460527e+01dB,9.74661351204391e+01°)
9.54992586021494e+01	(1.42532100058504e+01dB,9.75230166841605e+01°)
9.62350626398147e+01	(1.41877292325761e+01dB,9.75803212239948e+01°)
9.69765359108308e+01	(1.41222664917910e+01dB,9.76380516548749e+01°)
9.77237220955870e+01	(1.40568220528822e+01dB,9.76962109064621e+01°)
9.84766652110218e+01	(1.39913961891143e+01dB,9.77548019230924e+01°)
9.92354096132161e+01	(1.39259891776805e+01dB,9.78138276637176e+01°)
1.00000000000006e+02	(1.38606012997541e+01dB,9.78732911018428e+01°)
1.00770481413617e+02	(1.37952328405413e+01dB,9.79331952254610e+01°)
1.01546899243314e+02	(1.37298840893337e+01dB,9.79935430369803e+01°)
1.02329299228082e+02	(1.36645553395622e+01dB,9.80543375531522e+01°)
1.03117727459312e+02	(1.35992468888509e+01dB,9.81155818049895e+01°)
1.03912230383523e+02	(1.35339590390714e+01dB,9.81772788376833e+01°)
1.04712854805096e+02	(1.34686920963984e+01dB,9.82394317105158e+01°)
1.05519647889030e+02	(1.34034463713647e+01dB,9.83020434967658e+01°)
1.06332657163723e+02	(1.33382221789178e+01dB,9.83651172836120e+01°)
1.07151930523767e+02	(1.32730198384769e+01dB,9.84286561720289e+01°)
1.07977516232778e+02	(1.32078396739894e+01dB,9.84926632766810e+01°)
1.08809462926229e+02	(1.31426820139895e+01dB,9.85571417258076e+01°)
1.09647819614325e+02	(1.30775471916561e+01dB,9.86220946611065e+01°)
1.10492635684883e+02	(1.30124355448719e+01dB,9.86875252376097e+01°)
1.11343960906243e+02	(1.29473474162827e+01dB,9.87534366235543e+01°)
1.12201845430203e+02	(1.28822831533575e+01dB,9.88198320002484e+01°)
1.13066339794971e+02	(1.28172431084491e+01dB,9.88867145619299e+01°)
1.13937494928141e+02	(1.27522276388548e+01dB,9.89540875156215e+01°)
1.14815362149695e+02	(1.26872371068784e+01dB,9.90219540809775e+01°)
1.15699993175028e+02	(1.26222718798919e+01dB,9.90903174901260e+01°)
1.16591440117990e+02	(1.25573323303987e+01dB,9.91591809875044e+01°)
1.17489755493960e+02	(1.24924188360959e+01dB,9.92285478296883e+01°)
1.18394992222938e+02	(1.24275317799386e+01dB,9.92984212852147e+01°)
1.19307203632661e+02	(1.23626715502041e+01dB,9.93688046343973e+01°)
1.20226443461749e+02	(1.22978385405560e+01dB,9.94397011691358e+01°)
1.21152765862866e+02	(1.22330331501101e+01dB,9.95111141927188e+01°)
1.22086225405915e+02	(1.21682557834993e+01dB,9.95830470196190e+01°)
1.23026877081246e+02	(1.21035068509405e+01dB,9.96555029752805e+01°)
1.23974776302902e+02	(1.20387867683008e+01dB,9.97284853959003e+01°)
1.24929978911881e+02	(1.19740959571645e+01dB,9.98019976282018e+01°)
1.25892541179425e+02	(1.19094348449012e+01dB,9.98760430291990e+01°)
1.26862519810334e+02	(1.18448038647333e+01dB,9.99506249659566e+01°)
1.27839971946310e+02	(1.17802034558048e+01dB,1.00025746815338e+02°)
1.28824955169321e+02	(1.17156340632500e+01dB,1.00101411963749e+02°)
1.29817527504993e+02	(1.16510961382633e+01dB,1.00177623806869e+02°)
1.30817747426028e+02	(1.15865901381683e+01dB,1.00254385749378e+02°)
1.31825673855649e+02	(1.15221165264888e+01dB,1.00331701204675e+02°)
1.32841366171074e+02	(1.14576757730187e+01dB,1.00409573594581e+02°)
1.33864884207008e+02	(1.13932683538935e+01dB,1.00488006349045e+02°)
1.34896288259174e+02	(1.13288947516612e+01dB,1.00567002905827e+02°)
1.35935639087861e+02	(1.12645554553547e+01dB,1.00646566710184e+02°)
1.36982997921506e+02	(1.12002509605631e+01dB,1.00726701214540e+02°)
1.38038426460297e+02	(1.11359817695048e+01dB,1.00807409878149e+02°)
1.39101986879814e+02	(1.10717483910999e+01dB,1.00888696166746e+02°)
1.40173741834686e+02	(1.10075513410433e+01dB,1.00970563552190e+02°)
1.41253754462284e+02	(1.09433911418782e+01dB,1.01053015512097e+02°)
1.42342088386443e+02	(1.08792683230695e+01dB,1.01136055529464e+02°)
1.43438807721206e+02	(1.08151834210779e+01dB,1.01219687092278e+02°)
1.44543977074602e+02	(1.07511369794341e+01dB,1.01303913693119e+02°)
1.45657661552455e+02	(1.06871295488128e+01dB,1.01388738828751e+02°)
1.46779926762216e+02	(1.06231616871076e+01dB,1.01474165999704e+02°)
1.47910838816830e+02	(1.05592339595058e+01dB,1.01560198709837e+02°)
1.49050464338629e+02	(1.04953469385629e+01dB,1.01646840465904e+02°)
1.50198870463258e+02	(1.04315012042779e+01dB,1.01734094777093e+02°)
1.51356124843631e+02	(1.03676973441686e+01dB,1.01821965154566e+02°)
1.52522295653912e+02	(1.03039359533467e+01dB,1.01910455110977e+02°)
1.53697451593537e+02	(1.02402176345932e+01dB,1.01999568159990e+02°)
1.54881661891258e+02	(1.01765429984336e+01dB,1.02089307815772e+02°)
1.56074996309221e+02	(1.01129126632135e+01dB,1.02179677592482e+02°)
1.57277525147077e+02	(1.00493272551739e+01dB,1.02270681003745e+02°)
1.58489319246122e+02	(9.98578740852672e+00dB,1.02362321562115e+02°)
1.59710449993471e+02	(9.92229376552985e+00dB,1.02454602778523e+02°)
1.60940989326264e+02	(9.85884697656246e+00dB,1.02547528161712e+02°)
1.62181009735904e+02	(9.79544770020006e+00dB,1.02641101217662e+02°)
1.63430584272324e+02	(9.73209660328948e+00dB,1.02735325448999e+02°)
1.64689786548298e+02	(9.66879436102347e+00dB,1.02830204354387e+02°)
1.65958690743767e+02	(9.60554165701535e+00dB,1.02925741427919e+02°)
1.67237371610219e+02	(9.54233918337312e+00dB,1.03021940158475e+02°)
1.68525904475086e+02	(9.47918764077352e+00dB,1.03118804029087e+02°)
1.69824365246186e+02	(9.41608773853562e+00dB,1.03216336516271e+02°)
1.71132830416189e+02	(9.35304019469404e+00dB,1.03314541089357e+02°)
1.72451377067131e+02	(9.29004573607185e+00dB,1.03413421209802e+02°)
1.73780082874949e+02	(9.22710509835295e+00dB,1.03512980330482e+02°)
1.75119026114057e+02	(9.16421902615400e+00dB,1.03613221894980e+02°)
1.76468285661962e+02	(9.10138827309576e+00dB,1.03714149336848e+02°)
1.77827941003904e+02	(9.03861360187392e+00dB,1.03815766078864e+02°)
1.79198072237545e+02	(8.97589578432930e+00dB,1.03918075532265e+02°)
1.80578760077684e+02	(8.91323560151736e+00dB,1.04021081095968e+02°)
1.81970085861010e+02	(8.85063384377703e+00dB,1.04124786155781e+02°)
1.83372131550900e+02	(8.78809131079868e+00dB,1.04229194083587e+02°)
1.84784979742241e+02	(8.72560881169151e+00dB,1.04334308236522e+02°)
1.86208713666299e+02	(8.66318716504966e+00dB,1.04440131956132e+02°)
1.87643417195621e+02	(8.60082719901802e+00dB,1.04546668567517e+02°)
1.89089174848977e+02	(8.53852975135642e+00dB,1.04653921378454e+02°)
1.90546071796337e+02	(8.47629566950329e+00dB,1.04761893678509e+02°)
1.92014193863893e+02	(8.41412581063794e+00dB,1.04870588738132e+02°)
1.93493627539108e+02	(8.35202104174191e+00dB,1.04980009807729e+02°)
1.94984459975817e+02	(8.28998223965895e+00dB,1.05090160116728e+02°)
1.96486778999360e+02	(8.22801029115394e+00dB,1.05201042872615e+02°)
1.98000673111752e+02	(8.16610609297028e+00dB,1.05312661259969e+02°)
1.99526231496901e+02	(8.10427055188612e+00dB,1.05425018439466e+02°)
2.01063544025862e+02	(8.04250458476896e+00dB,1.05538117546875e+02°)
2.02612701262128e+02	(7.98080911862892e+00dB,1.05651961692030e+02°)
2.04173794466967e+02	(7.91918509067026e+00dB,1.05766553957794e+02°)
2.05746915604798e+02	(7.85763344834146e+00dB,1.05881897398996e+02°)
2.07332157348609e+02	(7.79615514938342e+00dB,1.05997995041355e+02°)
2.08929613085418e+02	(7.73475116187597e+00dB,1.06114849880394e+02°)
2.10539376921769e+02	(7.67342246428260e+00dB,1.06232464880321e+02°)
2.12161543689283e+02	(7.61217004549306e+00dB,1.06350842972907e+02°)
2.13796208950237e+02	(7.55099490486426e+00dB,1.06469987056341e+02°)
2.15443469003203e+02	(7.48989805225881e+00dB,1.06589899994067e+02°)
2.17103420888710e+02	(7.42888050808163e+00dB,1.06710584613607e+02°)
2.18776162394970e+02	(7.36794330331434e+00dB,1.06832043705361e+02°)
2.20461792063633e+02	(7.30708747954710e+00dB,1.06954280021398e+02°)
2.22160409195596e+02	(7.24631408900844e+00dB,1.07077296274225e+02°)
2.23872113856849e+02	(7.18562419459239e+00dB,1.07201095135536e+02°)
2.25597006884373e+02	(7.12501886988306e+00dB,1.07325679234953e+02°)
2.27335189892078e+02	(7.06449919917685e+00dB,1.07451051158743e+02°)
2.29086765276793e+02	(7.00406627750162e+00dB,1.07577213448517e+02°)
2.30851836224292e+02	(6.94372121063330e+00dB,1.07704168599920e+02°)
2.32630506715378e+02	(6.88346511510967e+00dB,1.07831919061298e+02°)
2.34422881532008e+02	(6.82329911824088e+00dB,1.07960467232354e+02°)
2.36229066263462e+02	(6.76322435811731e+00dB,1.08089815462778e+02°)
2.38049167312568e+02	(6.70324198361400e+00dB,1.08219966050876e+02°)
2.39883291901965e+02	(6.64335315439208e+00dB,1.08350921242169e+02°)
2.41731548080427e+02	(6.58355904089666e+00dB,1.08482683227985e+02°)
2.43594044729219e+02	(6.52386082435154e+00dB,1.08615254144034e+02°)
2.45470891568520e+02	(6.46425969675034e+00dB,1.08748636068965e+02°)
2.47362199163879e+02	(6.40475686084397e+00dB,1.08882831022911e+02°)
2.49268078932735e+02	(6.34535353012454e+00dB,1.09017840966023e+02°)
2.51188643150975e+02	(6.28605092880559e+00dB,1.09153667796980e+02°)
2.53124004959554e+02	(6.22685029179814e+00dB,1.09290313351492e+02°)
2.55074278371153e+02	(6.16775286468315e+00dB,1.09427779400793e+02°)
2.57039578276904e+02	(6.10875990367977e+00dB,1.09566067650112e+02°)
2.59020020453150e+02	(6.04987267560946e+00dB,1.09705179737136e+02°)
2.61015721568272e+02	(5.99109245785588e+00dB,1.09845117230462e+02°)
2.63026799189556e+02	(5.93242053832059e+00dB,1.09985881628035e+02°)
2.65053371790126e+02	(5.87385821537411e+00dB,1.10127474355575e+02°)
2.67095558755917e+02	(5.81540679780278e+00dB,1.10269896764990e+02°)
2.69153480392710e+02	(5.75706760475070e+00dB,1.10413150132789e+02°)
2.71227257933221e+02	(5.69884196565730e+00dB,1.10557235658468e+02°)
2.73317013544242e+02	(5.64073122018989e+00dB,1.10702154462903e+02°)
2.75422870333836e+02	(5.58273671817146e+00dB,1.10847907586726e+02°)
2.77544952358590e+02	(5.52485981950364e+00dB,1.10994495988692e+02°)
2.79683384630927e+02	(5.46710189408436e+00dB,1.11141920544045e+02°)
2.81838293126465e+02	(5.40946432172061e+00dB,1.11290182042866e+02°)
2.84009804791441e+02	(5.35194849203590e+00dB,1.11439281188428e+02°)
2.86198047550190e+02	(5.29455580437247e+00dB,1.11589218595533e+02°)
2.88403150312681e+02	(5.23728766768806e+00dB,1.11739994788853e+02°)
2.90625242982107e+02	(5.18014550044726e+00dB,1.11891610201264e+02°)
2.92864456462544e+02	(5.12313073050737e+00dB,1.12044065172172e+02°)
2.95120922666659e+02	(5.06624479499853e+00dB,1.12197359945845e+02°)
2.97394774523481e+02	(5.00948914019837e+00dB,1.12351494669735e+02°)
2.99686145986233e+02	(4.95286522140063e+00dB,1.12506469392806e+02°)
3.01995172040223e+02	(4.89637450277807e+00dB,1.12662284063855e+02°)
3.04321988710793e+02	(4.84001845723967e+00dB,1.12818938529841e+02°)
3.06666733071340e+02	(4.78379856628155e+00dB,1.12976432534207e+02°)
3.09029543251381e+02	(4.72771631983198e+00dB,1.13134765715215e+02°)
3.11410558444698e+02	(4.67177321609043e+00dB,1.13293937604275e+02°)
3.13809918917535e+02	(4.61597076136030e+00dB,1.13453947624285e+02°)
3.16227766016860e+02	(4.56031046987551e+00dB,1.13614795087973e+02°)
3.18664242178695e+02	(4.50479386362093e+00dB,1.13776479196248e+02°)
3.21119490936505e+02	(4.44942247214634e+00dB,1.13938999036554e+02°)
3.23593656929651e+02	(4.39419783237423e+00dB,1.14102353581242e+02°)
3.26086885911916e+02	(4.33912148840111e+00dB,1.14266541685944e+02°)
3.28599324760089e+02	(4.28419499129244e+00dB,1.14431562087957e+02°)
3.31131121482614e+02	(4.22941989887116e+00dB,1.14597413404645e+02°)
3.33682425228318e+02	(4.17479777549968e+00dB,1.14764094131852e+02°)
3.36253386295186e+02	(4.12033019185550e+00dB,1.14931602642327e+02°)
3.38844156139226e+02	(4.06601872470014e+00dB,1.15099937184170e+02°)
3.41454887383384e+02	(4.01186495664178e+00dB,1.15269095879288e+02°)
3.44085733826538e+02	(3.95787047589123e+00dB,1.15439076721875e+02°)
3.46736850452556e+02	(3.90403687601139e+00dB,1.15609877576910e+02°)
3.49408393439431e+02	(3.85036575566026e+00dB,1.15781496178672e+02°)
3.52100520168477e+02	(3.79685871832746e+00dB,1.15953930129284e+02°)
3.54813389233601e+02	(3.74351737206411e+00dB,1.16127176897273e+02°)
3.57547160450647e+02	(3.69034332920646e+00dB,1.16301233816163e+02°)
3.60301994866811e+02	(3.63733820609290e+00dB,1.16476098083082e+02°)
3.63078054770127e+02	(3.58450362277473e+00dB,1.16651766757410e+02°)
3.65875503699029e+02	(3.53184120272038e+00dB,1.16828236759448e+02°)
3.68694506451984e+02	(3.47935257251358e+00dB,1.17005504869115e+02°)
3.71535229097199e+02	(3.42703936154498e+00dB,1.17183567724685e+02°)
3.74397838982408e+02	(3.37490320169779e+00dB,1.17362421821548e+02°)
