Freq.	V(y)/V(x)
3.23593656929651e+02	(1.20105448386466e+02dB,8.61766750938124e+01°)
3.26086885911916e+02	(1.20038884303240e+02dB,8.61498803354745e+01°)
3.28599324760089e+02	(1.19972321773283e+02dB,8.61228562896917e+01°)
3.31131121482614e+02	(1.19905760820254e+02dB,8.60956012507895e+01°)
3.33682425228318e+02	(1.19839201468526e+02dB,8.60681135896424e+01°)
3.36253386295186e+02	(1.19772643743279e+02dB,8.60403916289264e+01°)
3.38844156139226e+02	(1.19706087668375e+02dB,8.60124336236665e+01°)
3.41454887383384e+02	(1.19639533269760e+02dB,8.59842378993210e+01°)
3.44085733826538e+02	(1.19572980573164e+02dB,8.59558027433397e+01°)
3.46736850452556e+02	(1.19506429604526e+02dB,8.59271263968405e+01°)
3.49408393439431e+02	(1.19439880390354e+02dB,8.58982071184949e+01°)
3.52100520168477e+02	(1.19373332957217e+02dB,8.58690430798191e+01°)
3.54813389233601e+02	(1.19306787332906e+02dB,8.58396325235764e+01°)
3.57547160450647e+02	(1.19240243545221e+02dB,8.58099737057786e+01°)
3.60301994866811e+02	(1.19173701621049e+02dB,8.57800647010177e+01°)
3.63078054770127e+02	(1.19107161590029e+02dB,8.57499037209646e+01°)
3.65875503699029e+02	(1.19040623480427e+02dB,8.57194889195885e+01°)
3.68694506451984e+02	(1.18974087321870e+02dB,8.56888184193306e+01°)
3.71535229097199e+02	(1.18907553143707e+02dB,8.56578903044830e+01°)
3.74397838982408e+02	(1.18841020976386e+02dB,8.56267026916349e+01°)
3.77282504744726e+02	(1.18774490850859e+02dB,8.55952536538665e+01°)
3.80189396320588e+02	(1.18707962797511e+02dB,8.55635412476325e+01°)
3.83118684955756e+02	(1.18641436847951e+02dB,8.55315635261548e+01°)
3.86070543215409e+02	(1.18574913034043e+02dB,8.54993184886132e+01°)
3.89045144994309e+02	(1.18508391388720e+02dB,8.54668041490331e+01°)
3.92042665527043e+02	(1.18441871944557e+02dB,8.54340185072466e+01°)
3.95063281398352e+02	(1.18375354735387e+02dB,8.54009595408260e+01°)
3.98107170553526e+02	(1.18308839794210e+02dB,8.53676251678111e+01°)
4.01174512308891e+02	(1.18242327156020e+02dB,8.53340133441719e+01°)
4.04265487362374e+02	(1.18175816855226e+02dB,8.53001219631274e+01°)
4.07380277804142e+02	(1.18109308927846e+02dB,8.52659489619273e+01°)
4.10519067127338e+02	(1.18042803409532e+02dB,8.52314922018577e+01°)
4.13682040238881e+02	(1.17976300336149e+02dB,8.51967494838471e+01°)
4.16869383470366e+02	(1.17909799745385e+02dB,8.51617187234566e+01°)
4.20081284589037e+02	(1.17843301673720e+02dB,8.51263976623198e+01°)
4.23317932808852e+02	(1.17776806160517e+02dB,8.50907841818794e+01°)
4.26579518801624e+02	(1.17710313242604e+02dB,8.50548759705807e+01°)
4.29866234708259e+02	(1.17643822960649e+02dB,8.50186708616626e+01°)
4.33178274150073e+02	(1.17577335353653e+02dB,8.49821665729379e+01°)
4.36515832240198e+02	(1.17510850461777e+02dB,8.49453607797635e+01°)
4.39879105595075e+02	(1.17444368326045e+02dB,8.49082512055560e+01°)
4.43268292346041e+02	(1.17377888987501e+02dB,8.48708355385928e+01°)
4.46683592150996e+02	(1.17311412488552e+02dB,8.48331114075684e+01°)
4.50125206206167e+02	(1.17244938871793e+02dB,8.47950764434835e+01°)
4.53593337257961e+02	(1.17178468179911e+02dB,8.47567282643649e+01°)
4.57088189614909e+02	(1.17112000457389e+02dB,8.47180644779429e+01°)
4.60609969159700e+02	(1.17045535747961e+02dB,8.46790825958379e+01°)
4.64158883361312e+02	(1.16979074097731e+02dB,8.46397802370970e+01°)
4.67735141287233e+02	(1.16912615551185e+02dB,8.46001548521955e+01°)
4.71338953615775e+02	(1.16846160155526e+02dB,8.45602039700268e+01°)
4.74970532648491e+02	(1.16779707957444e+02dB,8.45199250502733e+01°)
4.78630092322674e+02	(1.16713259004805e+02dB,8.44793155495995e+01°)
4.82317848223966e+02	(1.16646813345986e+02dB,8.44383729342230e+01°)
4.86034017599058e+02	(1.16580371029785e+02dB,8.43970945364026e+01°)
4.89778819368482e+02	(1.16513932106039e+02dB,8.43554777849915e+01°)
4.93552474139517e+02	(1.16447496626216e+02dB,8.43135200434761e+01°)
4.97355204219177e+02	(1.16381064639683e+02dB,8.42712185845692e+01°)
5.01187233627309e+02	(1.16314636199579e+02dB,8.42285707857306e+01°)
5.05048788109796e+02	(1.16248211358101e+02dB,8.41855738743786e+01°)
5.08940095151847e+02	(1.16181790168468e+02dB,8.41422251417740e+01°)
5.12861383991403e+02	(1.16115372685399e+02dB,8.40985217884639e+01°)
5.16812885632642e+02	(1.16048958962840e+02dB,8.40544610301585e+01°)
5.20794832859585e+02	(1.15982549057383e+02dB,8.40100400340311e+01°)
5.24807460249812e+02	(1.15916143024412e+02dB,8.39652559986874e+01°)
5.28851004188278e+02	(1.15849740921734e+02dB,8.39201059875550e+01°)
5.32925702881240e+02	(1.15783342807041e+02dB,8.38745871204204e+01°)
5.37031796370293e+02	(1.15716948739333e+02dB,8.38286964646414e+01°)
5.41169526546504e+02	(1.15650558778496e+02dB,8.37824310876237e+01°)
5.45339137164669e+02	(1.15584172983725e+02dB,8.37357879616090e+01°)
5.49540873857666e+02	(1.15517791417508e+02dB,8.36887640980426e+01°)
5.53774984150932e+02	(1.15451414141311e+02dB,8.36413564543631e+01°)
5.58041717477039e+02	(1.15385041218300e+02dB,8.35935619604743e+01°)
5.62341325190392e+02	(1.15318672711781e+02dB,8.35453774873708e+01°)
5.66674060582034e+02	(1.15252308687054e+02dB,8.34967999407983e+01°)
5.71040178894570e+02	(1.15185949209268e+02dB,8.34478261403173e+01°)
5.75439937337200e+02	(1.15119594344737e+02dB,8.33984528984839e+01°)
5.79873595100875e+02	(1.15053244161469e+02dB,8.33486769956317e+01°)
5.84341413373562e+02	(1.14986898726883e+02dB,8.32984951867371e+01°)
5.88843655355634e+02	(1.14920558110433e+02dB,8.32479041829590e+01°)
5.93380586275373e+02	(1.14854222382130e+02dB,8.31969006512761e+01°)
5.97952473404597e+02	(1.14787891612775e+02dB,8.31454812551543e+01°)
6.02559586074404e+02	(1.14721565875177e+02dB,8.30936426507840e+01°)
6.07202195691035e+02	(1.14655245241116e+02dB,8.30413813413911e+01°)
6.11880575751868e+02	(1.14588929785479e+02dB,8.29886939862996e+01°)
6.16595001861529e+02	(1.14522619582043e+02dB,8.29355769931463e+01°)
6.21345751748123e+02	(1.14456314707981e+02dB,8.28820269476850e+01°)
6.26133105279600e+02	(1.14390015239132e+02dB,8.28280402454184e+01°)
6.30957344480241e+02	(1.14323721253713e+02dB,8.27736133200449e+01°)
6.35818753547272e+02	(1.14257432830729e+02dB,8.27187425415723e+01°)
6.40717618867603e+02	(1.14191150049765e+02dB,8.26634242822613e+01°)
6.45654229034705e+02	(1.14124872992254e+02dB,8.26076548218992e+01°)
6.50628874865607e+02	(1.14058601739588e+02dB,8.25514304412631e+01°)
6.55641849418029e+02	(1.13992336375275e+02dB,8.24947473924661e+01°)
6.60693448007647e+02	(1.13926076983723e+02dB,8.24376018734566e+01°)
6.65783968225488e+02	(1.13859823649047e+02dB,8.23799899974680e+01°)
6.70913709955463e+02	(1.13793576458587e+02dB,8.23219079608689e+01°)
6.76082975392034e+02	(1.13727335499387e+02dB,8.22633517793535e+01°)
6.81292069058014e+02	(1.13661100859848e+02dB,8.22043175514307e+01°)
6.86541297822508e+02	(1.13594872629767e+02dB,8.21448012447487e+01°)
6.91830970918990e+02	(1.13528650899699e+02dB,8.20847988279340e+01°)
6.97161399963521e+02	(1.13462435761519e+02dB,8.20243062443094e+01°)
7.02532898973106e+02	(1.13396227308297e+02dB,8.19633193333604e+01°)
7.07945784384193e+02	(1.13330025634181e+02dB,8.19018339823315e+01°)
7.13400375071311e+02	(1.13263830834802e+02dB,8.18398459511202e+01°)
7.18896992365863e+02	(1.13197643006161e+02dB,8.17773510177188e+01°)
7.24435960075046e+02	(1.13131462246347e+02dB,8.17143448756291e+01°)
7.30017604500935e+02	(1.13065288653672e+02dB,8.16508231954576e+01°)
7.35642254459699e+02	(1.12999122328365e+02dB,8.15867815828905e+01°)
7.41310241300975e+02	(1.12932963372236e+02dB,8.15222156430831e+01°)
7.47021898927390e+02	(1.12866811887138e+02dB,8.14571208906814e+01°)
7.52777563814225e+02	(1.12800667977236e+02dB,8.13914928062672e+01°)
7.58577575029243e+02	(1.12734531747154e+02dB,8.13253268218640e+01°)
7.64422274252660e+02	(1.12668403302221e+02dB,8.12586183217863e+01°)
7.70312005797275e+02	(1.12602282751026e+02dB,8.11913626521274e+01°)
7.76247116628753e+02	(1.12536170201940e+02dB,8.11235551140680e+01°)
7.82227956386064e+02	(1.12470065764774e+02dB,8.10551909254671e+01°)
7.88254877402083e+02	(1.12403969550339e+02dB,8.09862652990909e+01°)
7.94328234724344e+02	(1.12337881671058e+02dB,8.09167733564189e+01°)
8.00448386135955e+02	(1.12271802241072e+02dB,8.08467101887028e+01°)
8.06615692176677e+02	(1.12205731374390e+02dB,8.07760708124303e+01°)
8.12830516164163e+02	(1.12139669187779e+02dB,8.07048502209590e+01°)
8.19093224215362e+02	(1.12073615799042e+02dB,8.06330433610487e+01°)
8.25404185268084e+02	(1.12007571326069e+02dB,8.05606450584015e+01°)
8.31763771102737e+02	(1.11941535889480e+02dB,8.04876501722345e+01°)
8.38172356364229e+02	(1.11875509610226e+02dB,8.04140534396232e+01°)
8.44630318584035e+02	(1.11809492610888e+02dB,8.03398495640757e+01°)
8.51138038202444e+02	(1.11743485015878e+02dB,8.02650331916566e+01°)
8.57695898590962e+02	(1.11677486949845e+02dB,8.01895989100632e+01°)
8.64304286074904e+02	(1.11611498539504e+02dB,8.01135412342003e+01°)
8.70963589956150e+02	(1.11545519912152e+02dB,8.00368546449268e+01°)
8.77674202536076e+02	(1.11479551197359e+02dB,7.99595335257185e+01°)
8.84436519138670e+02	(1.11413592524821e+02dB,7.98815722315580e+01°)
8.91250938133816e+02	(1.11347644026450e+02dB,7.98029650259612e+01°)
8.98117860960766e+02	(1.11281705835012e+02dB,7.97237061432024e+01°)
9.05037692151784e+02	(1.11215778084958e+02dB,7.96437897230899e+01°)
9.12010839355982e+02	(1.11149860911158e+02dB,7.95632098398320e+01°)
9.19037713363333e+02	(1.11083954450382e+02dB,7.94819605033199e+01°)
9.26118728128867e+02	(1.11018058840821e+02dB,7.94000356765005e+01°)
9.33254300797065e+02	(1.10952174220973e+02dB,7.93174292334906e+01°)
9.40444851726427e+02	(1.10886300732045e+02dB,7.92341349878730e+01°)
9.47690804514235e+02	(1.10820438514810e+02dB,7.91501466680397e+01°)
9.54992586021512e+02	(1.10754587712350e+02dB,7.90654579267554e+01°)
9.62350626398166e+02	(1.10688748468803e+02dB,7.89800623729593e+01°)
9.69765359108327e+02	(1.10622920928526e+02dB,7.88939535137472e+01°)
9.77237220955889e+02	(1.10557105239420e+02dB,7.88071248116688e+01°)
9.84766652110237e+02	(1.10491301547538e+02dB,7.87195696074401e+01°)
9.92354096132180e+02	(1.10425510001508e+02dB,7.86312811931360e+01°)
1.00000000000008e+03	(1.10359730751889e+02dB,7.85422527773057e+01°)
1.00770481413619e+03	(1.10293963948736e+02dB,7.84524774966258e+01°)
1.01546899243316e+03	(1.10228209744367e+02dB,7.83619483865973e+01°)
1.02329299228084e+03	(1.10162468291433e+02dB,7.82706584224653e+01°)
1.03117727459314e+03	(1.10096739743525e+02dB,7.81786004637504e+01°)
1.03912230383525e+03	(1.10031024256220e+02dB,7.80857673201987e+01°)
1.04712854805098e+03	(1.09965321984809e+02dB,7.79921516924940e+01°)
1.05519647889033e+03	(1.09899633086302e+02dB,7.78977462033522e+01°)
1.06332657163725e+03	(1.09833957718222e+02dB,7.78025433832232e+01°)
1.07151930523769e+03	(1.09768296039113e+02dB,7.77065356703868e+01°)
1.07977516232780e+03	(1.09702648208332e+02dB,7.76097154120755e+01°)
1.08809462926232e+03	(1.09637014385775e+02dB,7.75120748538857e+01°)
1.09647819614327e+03	(1.09571394732818e+02dB,7.74136061828668e+01°)
1.10492635684885e+03	(1.09505789409802e+02dB,7.73143014141253e+01°)
1.11343960906245e+03	(1.09440198579976e+02dB,7.72141525359950e+01°)
1.12201845430206e+03	(1.09374622405937e+02dB,7.71131514179476e+01°)
1.13066339794973e+03	(1.09309061050382e+02dB,7.70112898040813e+01°)
1.13937494928143e+03	(1.09243514677209e+02dB,7.69085593706703e+01°)
1.14815362149698e+03	(1.09177983450529e+02dB,7.68049516415535e+01°)
1.15699993175031e+03	(1.09112467534663e+02dB,7.67004580924004e+01°)
1.16591440117993e+03	(1.09046967094866e+02dB,7.65950700530388e+01°)
1.17489755493963e+03	(1.08981482295968e+02dB,7.64887787606705e+01°)
1.18394992222940e+03	(1.08916013302553e+02dB,7.63815753172857e+01°)
1.19307203632663e+03	(1.08850560279770e+02dB,7.62734507204317e+01°)
1.20226443461751e+03	(1.08785123393834e+02dB,7.61643958859250e+01°)
1.21152765862869e+03	(1.08719702808407e+02dB,7.60544015546949e+01°)
1.22086225405917e+03	(1.08654298689530e+02dB,7.59434584031028e+01°)
1.23026877081248e+03	(1.08588911200619e+02dB,7.58315569352494e+01°)
1.23974776302905e+03	(1.08523540506663e+02dB,7.57186875752570e+01°)
1.24929978911884e+03	(1.08458186770713e+02dB,7.56048405977398e+01°)
1.25892541179427e+03	(1.08392850156476e+02dB,7.54900061549287e+01°)
1.26862519810336e+03	(1.08327530825810e+02dB,7.53741742699246e+01°)
1.27839971946313e+03	(1.08262228940428e+02dB,7.52573348369738e+01°)
1.28824955169324e+03	(1.08196944661081e+02dB,7.51394776225159e+01°)
1.29817527504996e+03	(1.08131678147037e+02dB,7.50205922356053e+01°)
1.30817747426030e+03	(1.08066429556575e+02dB,7.49006681512155e+01°)
1.31825673855652e+03	(1.08001199046827e+02dB,7.47796947337075e+01°)
1.32841366171076e+03	(1.07935986773151e+02dB,7.46576611746897e+01°)
1.33864884207010e+03	(1.07870792889111e+02dB,7.45345565206503e+01°)
1.34896288259177e+03	(1.07805617546916e+02dB,7.44103696824194e+01°)
1.35935639087864e+03	(1.07740460896632e+02dB,7.42850894142294e+01°)
1.36982997921508e+03	(1.07675323085544e+02dB,7.41587043222995e+01°)
1.38038426460300e+03	(1.07610204259386e+02dB,7.40312028347005e+01°)
1.39101986879817e+03	(1.07545104561455e+02dB,7.39025732551883e+01°)
1.40173741834689e+03	(1.07480024131811e+02dB,7.37728037113700e+01°)
1.41253754462287e+03	(1.07414963107537e+02dB,7.36418821622316e+01°)
1.42342088386446e+03	(1.07349921623067e+02dB,7.35097964020790e+01°)
1.43438807721209e+03	(1.07284899808939e+02dB,7.33765340581449e+01°)
1.44543977074605e+03	(1.07219897792325e+02dB,7.32420825758298e+01°)
1.45657661552458e+03	(1.07154915696658e+02dB,7.31064292516792e+01°)
1.46779926762219e+03	(1.07089953640729e+02dB,7.29695611758678e+01°)
1.47910838816833e+03	(1.07025011739626e+02dB,7.28314652600790e+01°)
1.49050464338632e+03	(1.06960090103936e+02dB,7.26921282587311e+01°)
1.50198870463261e+03	(1.06895188838324e+02dB,7.25515367022796e+01°)
1.51356124843634e+03	(1.06830308042911e+02dB,7.24096769476803e+01°)
1.52522295653915e+03	(1.06765447812274e+02dB,7.22665351704504e+01°)
1.53697451593540e+03	(1.06700608234792e+02dB,7.21220973217757e+01°)
1.54881661891261e+03	(1.06635789393432e+02dB,7.19763491790475e+01°)
1.56074996309224e+03	(1.06570991363436e+02dB,7.18292762896771e+01°)
1.57277525147080e+03	(1.06506214214281e+02dB,7.16808640215432e+01°)
1.58489319246125e+03	(1.06441458006794e+02dB,7.15310974949784e+01°)
1.59710449993474e+03	(1.06376722795979e+02dB,7.13799616646842e+01°)
1.60940989326267e+03	(1.06312008627342e+02dB,7.12274412206353e+01°)
1.62181009735907e+03	(1.06247315537923e+02dB,7.10735206512706e+01°)
1.63430584272328e+03	(1.06182643556594e+02dB,7.09181842178578e+01°)
1.64689786548301e+03	(1.06117992701619e+02dB,7.07614159632387e+01°)
1.65958690743770e+03	(1.06053362983091e+02dB,7.06031996741431e+01°)
1.67237371610222e+03	(1.05988754398999e+02dB,7.04435189157468e+01°)
1.68525904475089e+03	(1.05924166937592e+02dB,7.02823570026458e+01°)
1.69824365246189e+03	(1.05859600574616e+02dB,7.01196970144126e+01°)
1.71132830416193e+03	(1.05795055275083e+02dB,6.99555217684855e+01°)
1.72451377067135e+03	(1.05730530990973e+02dB,6.97898138558757e+01°)
1.73780082874952e+03	(1.05666027659920e+02dB,6.96225555614453e+01°)
1.75119026114061e+03	(1.05601545208190e+02dB,6.94537289631736e+01°)
1.76468285661965e+03	(1.05537083544680e+02dB,6.92833158254244e+01°)
1.77827941003907e+03	(1.05472642565829e+02dB,6.91112976719367e+01°)
1.79198072237549e+03	(1.05408222151154e+02dB,6.89376557464950e+01°)
1.80578760077687e+03	(1.05343822163590e+02dB,6.87623710090723e+01°)
1.81970085861014e+03	(1.05279442448299e+02dB,6.85854241157092e+01°)
1.83372131550904e+03	(1.05215082833933e+02dB,6.84067954801710e+01°)
1.84784979742245e+03	(1.05150743128090e+02dB,6.82264651770677e+01°)
1.86208713666303e+03	(1.05086423121403e+02dB,6.80444130112332e+01°)
1.87643417195625e+03	(1.05022122582009e+02dB,6.78606184720759e+01°)
1.89089174848980e+03	(1.04957841257165e+02dB,6.76750607540979e+01°)
1.90546071796341e+03	(1.04893578871236e+02dB,6.74877187158052e+01°)
1.92014193863897e+03	(1.04829335126246e+02dB,6.72985709270742e+01°)
1.93493627539112e+03	(1.04765109699480e+02dB,6.71075956198681e+01°)
1.94984459975821e+03	(1.04700902242374e+02dB,6.69147706968138e+01°)
1.96486778999364e+03	(1.04636712380711e+02dB,6.67200737405417e+01°)
1.98000673111755e+03	(1.04572539712538e+02dB,6.65234820030269e+01°)
1.99526231496905e+03	(1.04508383806118e+02dB,6.63249723581273e+01°)
2.01063544025866e+03	(1.04444244201290e+02dB,6.61245213806681e+01°)
2.02612701262132e+03	(1.04380120405389e+02dB,6.59221052581586e+01°)
2.04173794466970e+03	(1.04316011895175e+02dB,6.57176998398640e+01°)
2.05746915604802e+03	(1.04251918111440e+02dB,6.55112806186384e+01°)
2.07332157348613e+03	(1.04187838461332e+02dB,6.53028227024380e+01°)
2.08929613085422e+03	(1.04123772315142e+02dB,6.50923008366090e+01°)
2.10539376921773e+03	(1.04059719004692e+02dB,6.48796893940319e+01°)
2.12161543689287e+03	(1.03995677822802e+02dB,6.46649623623543e+01°)
2.13796208950242e+03	(1.03931648020866e+02dB,6.44480933528331e+01°)
2.15443469003207e+03	(1.03867628807971e+02dB,6.42290555689960e+01°)
2.17103420888714e+03	(1.03803619347209e+02dB,6.40078218290544e+01°)
2.18776162394974e+03	(1.03739618757118e+02dB,6.37843645475521e+01°)
2.20461792063638e+03	(1.03675626108249e+02dB,6.35586557414212e+01°)
2.22160409195600e+03	(1.03611640420353e+02dB,6.33306670127448e+01°)
2.23872113856853e+03	(1.03547660661294e+02dB,6.31003695352492e+01°)
2.25597006884377e+03	(1.03483685745888e+02dB,6.28677340904267e+01°)
2.27335189892083e+03	(1.03419714533046e+02dB,6.26327310210720e+01°)
2.29086765276797e+03	(1.03355745822395e+02dB,6.23953302370264e+01°)
2.30851836224296e+03	(1.03291778355174e+02dB,6.21555012400047e+01°)
2.32630506715383e+03	(1.03227810808585e+02dB,6.19132130653026e+01°)
2.34422881532013e+03	(1.03163841796045e+02dB,6.16684343407564e+01°)
2.36229066263467e+03	(1.03099869863100e+02dB,6.14211332263650e+01°)
2.38049167312572e+03	(1.03035893485583e+02dB,6.11712774574909e+01°)
2.39883291901970e+03	(1.02971911066824e+02dB,6.09188342980022e+01°)
2.41731548080431e+03	(1.02907920935876e+02dB,6.06637705769925e+01°)
2.43594044729224e+03	(1.02843921342593e+02dB,6.04060526631192e+01°)
2.45470891568524e+03	(1.02779910457750e+02dB,6.01456464781547e+01°)
2.47362199163884e+03	(1.02715886367622e+02dB,5.98825174643260e+01°)
2.49268078932739e+03	(1.02651847072431e+02dB,5.96166306248369e+01°)
2.51188643150980e+03	(1.02587790481659e+02dB,5.93479504837305e+01°)
2.53124004959558e+03	(1.02523714413098e+02dB,5.90764411143560e+01°)
2.55074278371158e+03	(1.02459616587740e+02dB,5.88020661260603e+01°)
2.57039578276909e+03	(1.02395494627437e+02dB,5.85247886509597e+01°)
2.59020020453155e+03	(1.02331346050351e+02dB,5.82445713813139e+01°)
2.61015721568276e+03	(1.02267168268817e+02dB,5.79613765286938e+01°)
2.63026799189561e+03	(1.02202958583681e+02dB,5.76751658435686e+01°)
2.65053371790131e+03	(1.02138714182924e+02dB,5.73859006292622e+01°)
2.67095558755922e+03	(1.02074432135415e+02dB,5.70935417279798e+01°)
2.69153480392715e+03	(1.02010109388720e+02dB,5.67980495296516e+01°)
2.71227257933227e+03	(1.01945742763970e+02dB,5.64993839667248e+01°)
2.73317013544247e+03	(1.01881328951756e+02dB,5.61975045399819e+01°)
2.75422870333841e+03	(1.01816864508024e+02dB,5.58923703010463e+01°)
2.77544952358595e+03	(1.01752345850639e+02dB,5.55839398784101e+01°)
2.79683384630932e+03	(1.01687769251663e+02dB,5.52721714647709e+01°)
2.81838293126470e+03	(1.01623130836485e+02dB,5.49570228446894e+01°)
2.84009804791446e+03	(1.01558426577593e+02dB,5.46384513883997e+01°)
2.86198047550196e+03	(1.01493652288440e+02dB,5.43164140694719e+01°)
2.88403150312686e+03	(1.01428803620673e+02dB,5.39908674808549e+01°)
2.90625242982112e+03	(1.01363876056729e+02dB,5.36617678272471e+01°)
2.92864456462550e+03	(1.01298864907855e+02dB,5.33290709708927e+01°)
2.95120922666665e+03	(1.01233765304752e+02dB,5.29927324104652e+01°)
2.97394774523487e+03	(1.01168572195492e+02dB,5.26527073205889e+01°)
2.99686145986239e+03	(1.01103280339082e+02dB,5.23089505747788e+01°)
3.01995172040228e+03	(1.01037884299356e+02dB,5.19614167394519e+01°)
3.04321988710799e+03	(1.00972378440007e+02dB,5.16100601115486e+01°)
3.06666733071345e+03	(1.00906756918479e+02dB,5.12548347524044e+01°)
3.09029543251386e+03	(1.00841013679809e+02dB,5.08956944768664e+01°)
3.11410558444704e+03	(1.00775142451316e+02dB,5.05325929053078e+01°)
3.13809918917540e+03	(1.00709136737017e+02dB,5.01654835041678e+01°)
3.16227766016866e+03	(1.00642989811565e+02dB,4.97943195718852e+01°)
3.18664242178701e+03	(1.00576694712280e+02dB,4.94190543136543e+01°)
3.21119490936511e+03	(1.00510244235546e+02dB,4.90396408530901e+01°)
3.23593656929657e+03	(1.00443630929850e+02dB,4.86560322685387e+01°)
3.26086885911922e+03	(1.00376847089389e+02dB,4.82681816452703e+01°)
3.28599324760095e+03	(1.00309884748101e+02dB,4.78760420996893e+01°)
3.31131121482621e+03	(1.00242735672707e+02dB,4.74795668322175e+01°)
3.33682425228324e+03	(1.00175391358786e+02dB,4.70787091723327e+01°)
3.36253386295193e+03	(1.00107843021918e+02dB,4.66734226212147e+01°)
3.38844156139233e+03	(1.00040081594178e+02dB,4.62636609153907e+01°)
3.41454887383391e+03	(9.99720977158761e+01dB,4.58493780596507e+01°)
3.44085733826544e+03	(9.99038817321856e+01dB,4.54305284079249e+01°)
3.46736850452563e+03	(9.98354236845834e+01dB,4.50070667070481e+01°)
3.49408393439438e+03	(9.97667133081838e+01dB,4.45789481638790e+01°)
3.52100520168484e+03	(9.96977400238919e+01dB,4.41461285154041e+01°)
3.54813389233607e+03	(9.96284929339824e+01dB,4.37085640888474e+01°)
3.57547160450654e+03	(9.95589608172759e+01dB,4.32662118818379e+01°)
3.60301994866818e+03	(9.94891321241162e+01dB,4.28190296354036e+01°)
3.63078054770134e+03	(9.94189949714034e+01dB,4.23669759126827e+01°)
3.65875503699036e+03	(9.93485371395895e+01dB,4.19100101856766e+01°)
3.68694506451991e+03	(9.92777460666426e+01dB,4.14480929097709e+01°)
3.71535229097206e+03	(9.92066088466263e+01dB,4.09811856299673e+01°)
3.74397838982415e+03	(9.91351122241358e+01dB,4.05092510541199e+01°)
3.77282504744734e+03	(9.90632425943024e+01dB,4.00322531662312e+01°)
3.80189396320596e+03	(9.89909859984379e+01dB,3.95501573185401e+01°)
3.83118684955764e+03	(9.89183281229201e+01dB,3.90629303302967e+01°)
3.86070543215416e+03	(9.88452542985918e+01dB,3.85705406084502e+01°)
3.89045144994316e+03	(9.87717494979937e+01dB,3.80729582364290e+01°)
3.92042665527051e+03	(9.86977983393343e+01dB,3.75701551113140e+01°)
3.95063281398360e+03	(9.86233850830139e+01dB,3.70621050363227e+01°)
3.98107170553533e+03	(9.85484936354532e+01dB,3.65487838592651e+01°)
4.01174512308899e+03	(9.84731075512385e+01dB,3.60301695830349e+01°)
4.04265487362381e+03	(9.83972100347546e+01dB,3.55062424956335e+01°)
4.07380277804150e+03	(9.83207839463954e+01dB,3.49769852957390e+01°)
4.10519067127345e+03	(9.82438118055548e+01dB,3.44423832226956e+01°)
4.13682040238888e+03	(9.81662757970229e+01dB,3.39024241876752e+01°)
4.16869383470373e+03	(9.80881577784815e+01dB,3.33570989082254e+01°)
4.20081284589045e+03	(9.80094392875892e+01dB,3.28064010449953e+01°)
4.23317932808859e+03	(9.79301015517053e+01dB,3.22503273331197e+01°)
4.26579518801632e+03	(9.78501254977096e+01dB,3.16888777260082e+01°)
4.29866234708267e+03	(9.77694917630594e+01dB,3.11220555256570e+01°)
4.33178274150081e+03	(9.76881807091096e+01dB,3.05498675238068e+01°)
4.36515832240206e+03	(9.76061724359785e+01dB,2.99723241421075e+01°)
4.39879105595084e+03	(9.75234467950273e+01dB,2.93894395642781e+01°)
4.43268292346050e+03	(9.74399834082428e+01dB,2.88012318709096e+01°)
4.46683592151004e+03	(9.73557616835945e+01dB,2.82077231731888e+01°)
4.50125206206175e+03	(9.72707608378874e+01dB,2.76089397454309e+01°)
4.53593337257969e+03	(9.71849599132617e+01dB,2.70049121467980e+01°)
4.57088189614917e+03	(9.70983378030340e+01dB,2.63956753525560e+01°)
4.60609969159708e+03	(9.70108732732931e+01dB,2.57812688643713e+01°)
4.64158883361321e+03	(9.69225449879517e+01dB,2.51617368299398e+01°)
4.67735141287241e+03	(9.68333315357180e+01dB,2.45371281489949e+01°)
4.71338953615784e+03	(9.67432114579385e+01dB,2.39074965745356e+01°)
4.74970532648500e+03	(9.66521632776273e+01dB,2.32729008086414e+01°)
4.78630092322683e+03	(9.65601655290042e+01dB,2.26334045872819e+01°)
4.82317848223975e+03	(9.64671967902328e+01dB,2.19890767550465e+01°)
4.86034017599067e+03	(9.63732357167615e+01dB,2.13399913408639e+01°)
4.89778819368492e+03	(9.62782610746302e+01dB,2.06862276089121e+01°)
4.93552474139526e+03	(9.61822517754532e+01dB,2.00278701095619e+01°)
4.97355204219186e+03	(9.60851869140414e+01dB,1.93650087104747e+01°)
5.01187233627319e+03	(9.59870458045497e+01dB,1.86977386285113e+01°)
5.05048788109806e+03	(9.58878080181725e+01dB,1.80261604286664e+01°)
5.08940095151856e+03	(9.57874534223875e+01dB,1.73503800294163e+01°)
5.12861383991413e+03	(9.56859622212282e+01dB,1.66705086838426e+01°)
5.16812885632652e+03	(9.55833149927167e+01dB,1.59866629440686e+01°)
5.20794832859595e+03	(9.54794927306022e+01dB,1.52989646183884e+01°)
5.24807460249822e+03	(9.53744768844412e+01dB,1.46075407081664e+01°)
5.28851004188287e+03	(9.52682493995500e+01dB,1.39125233291695e+01°)
5.32925702881250e+03	(9.51607927572087e+01dB,1.32140496183665e+01°)
5.37031796370303e+03	(9.50520900133989e+01dB,1.25122616214487e+01°)
5.41169526546514e+03	(9.49421248401289e+01dB,1.18073061695141e+01°)
