time	V(va)
1.822880416722026e-05	1.109137e+01
1.822882178155541e-05	1.109137e+01
1.822885701022573e-05	1.109137e+01
1.822892746756636e-05	1.109137e+01
1.822906838224762e-05	1.109136e+01
1.822935021161014e-05	1.109136e+01
1.822991387033519e-05	1.109136e+01
1.823104118778528e-05	1.109136e+01
1.823329582268546e-05	1.109135e+01
1.826486071128796e-05	1.109125e+01
1.915433318649657e-05	1.108830e+01
1.925198943649658e-05	1.108798e+01
1.934964568649658e-05	1.108766e+01
1.944730193649658e-05	1.108734e+01
1.954495818649659e-05	1.108701e+01
1.961125372792114e-05	1.108679e+01
1.968705008716931e-05	1.108654e+01
1.969925711841930e-05	1.108650e+01
1.972367118091930e-05	1.108642e+01
1.974198172779430e-05	1.108636e+01
1.974503348560680e-05	1.108636e+01
1.974507926300642e-05	1.108637e+01
1.974514029953925e-05	1.108638e+01
1.974526237260491e-05	1.108640e+01
1.974529289087132e-05	1.108641e+01
1.974535392740415e-05	1.108644e+01
1.974536918653735e-05	1.108646e+01
1.974539970480377e-05	1.108688e+01
1.974546074133660e-05	1.108624e+01
1.974550311996209e-05	1.108361e+01
1.974554608415781e-05	1.108001e+01
1.974558589981410e-05	1.107637e+01
1.974562782694685e-05	1.107256e+01
1.974571168121234e-05	1.106503e+01
1.974587938974332e-05	1.104991e+01
1.974621480680530e-05	1.101968e+01
1.974688564092924e-05	1.095925e+01
1.974822730917713e-05	1.083837e+01
1.974964659577684e-05	1.071027e+01
1.975160916352549e-05	1.053289e+01
1.975403654109142e-05	1.031369e+01
1.975789240367471e-05	9.965897e+00
1.976230606626958e-05	9.568009e+00
1.976631040839191e-05	9.207292e+00
1.977129495860510e-05	8.758648e+00
1.977731493240764e-05	8.217254e+00
1.978680797523726e-05	7.364267e+00
1.979845582261756e-05	6.318652e+00
1.981155293978747e-05	5.144110e+00
1.982541232305221e-05	3.902537e+00
1.984317957358740e-05	2.312492e+00
1.985400074848198e-05	1.344276e+00
1.986298767127913e-05	5.757496e-01
1.986684923008072e-05	3.380739e-01
1.986968159169919e-05	2.664874e-01
1.987225607007542e-05	2.482003e-01
1.987464177501654e-05	2.379716e-01
1.987728610454960e-05	2.303275e-01
1.988114948032934e-05	2.221081e-01
1.988562263139688e-05	2.148968e-01
1.989046613469110e-05	2.088883e-01
1.989629280908567e-05	2.032323e-01
1.990410279650626e-05	1.973850e-01
1.991823654419736e-05	1.893415e-01
1.993328080876008e-05	1.827469e-01
1.994690731800417e-05	1.781047e-01
1.996393925072138e-05	1.735086e-01
1.998916129845371e-05	1.682797e-01
2.003960539391836e-05	1.606105e-01
2.009941008409389e-05	1.541192e-01
2.017657539343130e-05	1.483344e-01
2.027423164343130e-05	1.431856e-01
2.037188789343130e-05	1.394917e-01
2.056720039343131e-05	1.347056e-01
2.086016914343132e-05	1.308498e-01
2.115313789343133e-05	1.288628e-01
2.125079414343133e-05	1.284280e-01
2.134845039343133e-05	1.280576e-01
2.138507148718133e-05	1.279423e-01
2.142430943585832e-05	1.278470e-01
2.146467200911624e-05	1.281726e-01
2.152737619258472e-05	1.306700e-01
2.159532896994639e-05	1.364233e-01
2.165330577320614e-05	1.433084e-01
2.169345405394957e-05	1.493621e-01
2.169568451399087e-05	1.497310e-01
2.169792388992293e-05	1.501071e-01
2.169793508694102e-05	1.501090e-01
2.169795748097723e-05	1.501128e-01
2.169800226904963e-05	1.501204e-01
2.169803629147708e-05	1.501262e-01
2.169807789183063e-05	1.501332e-01
2.169811238300979e-05	1.501391e-01
2.169815305219759e-05	1.501460e-01
2.169821387765847e-05	1.501563e-01
2.170881615756814e-05	1.520020e-01
2.170885345699854e-05	1.520087e-01
2.170892805585935e-05	1.520220e-01
2.170907725358097e-05	1.520488e-01
2.170923212468114e-05	1.520765e-01
2.170943070559418e-05	1.521121e-01
2.170964636896116e-05	1.521508e-01
2.171007769569512e-05	1.522283e-01
2.171059018454674e-05	1.523207e-01
2.171134800229249e-05	1.524578e-01
2.171231531189545e-05	1.526336e-01
2.171378942579056e-05	1.529034e-01
2.171602472297696e-05	1.533177e-01
2.172049531734977e-05	1.541662e-01
2.172943650609538e-05	1.559506e-01
2.174731888358660e-05	1.599708e-01
2.178308363856904e-05	1.724295e-01
2.185461314853392e-05	4.020669e-01
2.188171388214801e-05	1.046658e+00
2.189155838120841e-05	1.695929e+00
2.189695277688236e-05	2.183338e+00
2.190073547896958e-05	2.525210e+00
2.190490204977670e-05	2.901559e+00
2.190894827653583e-05	3.266846e+00
2.191704073005412e-05	3.996828e+00
2.193144395888034e-05	5.293742e+00
2.194589560264439e-05	6.589904e+00
2.196129600218371e-05	7.968315e+00
2.198163431398628e-05	9.771516e+00
2.198671889193693e-05	1.024148e+01
2.198799003642459e-05	1.036005e+01
2.199053232539991e-05	1.058765e+01
2.199564234544286e-05	1.104576e+01
2.199571503713516e-05	1.105227e+01
2.199578772882746e-05	1.105877e+01
2.199586042051976e-05	1.106526e+01
2.199593311221206e-05	1.107174e+01
2.199600580390436e-05	1.107821e+01
2.199607849559665e-05	1.108467e+01
2.199615118728895e-05	1.109112e+01
2.199624489306507e-05	1.109934e+01
2.199626831950910e-05	1.110130e+01
2.199627417612011e-05	1.110170e+01
2.199628588934212e-05	1.110109e+01
2.199630335596255e-05	1.110101e+01
2.199632374936831e-05	1.110345e+01
2.199634092448630e-05	1.110391e+01
2.199636306650631e-05	1.110372e+01
2.199640735054630e-05	1.110404e+01
2.199649591862630e-05	1.110397e+01
2.199667305478629e-05	1.110406e+01
2.199702732710626e-05	1.110404e+01
2.199773587174622e-05	1.110398e+01
2.199915296102614e-05	1.110370e+01
2.200054908301195e-05	1.110333e+01
2.200255595503922e-05	1.110270e+01
2.200498341397176e-05	1.110193e+01
2.200892997359272e-05	1.110073e+01
2.201305757970243e-05	1.109961e+01
2.201720034710860e-05	1.109864e+01
2.202198276937587e-05	1.109773e+01
2.202819237706697e-05	1.109682e+01
2.203748287556459e-05	1.109585e+01
2.204801913583130e-05	1.109512e+01
2.206018048882196e-05	1.109459e+01
2.207344794341939e-05	1.109424e+01
2.209011805490573e-05	1.109398e+01
2.211422712112775e-05	1.109377e+01
2.216023456627053e-05	1.109353e+01
2.221800847162435e-05	1.109332e+01
2.228787451711284e-05	1.109308e+01
2.238553076711285e-05	1.109276e+01
2.248318701711285e-05	1.109243e+01
2.258084326711285e-05	1.109319e+01
2.258236914601911e-05	1.109283e+01
2.258542090383161e-05	1.109210e+01
2.262814551320660e-05	1.109195e+01
2.267697363820660e-05	1.109179e+01
2.273688960806856e-05	1.109159e+01
2.282324949744882e-05	1.109131e+01
2.290134810795835e-05	1.109105e+01
2.296520264069509e-05	1.109084e+01
2.303410652019464e-05	1.109061e+01
2.304631355144464e-05	1.109057e+01
2.307072761394464e-05	1.109049e+01
2.307683112956963e-05	1.109047e+01
2.308903816081963e-05	1.109043e+01
2.309208991863213e-05	1.109042e+01
2.309514656443293e-05	1.109041e+01
2.309597281400242e-05	1.109040e+01
2.310074126620150e-05	1.109039e+01
2.310287787024471e-05	1.109038e+01
2.310329531201900e-05	1.109038e+01
2.310413019556758e-05	1.109038e+01
2.310510867095662e-05	1.109037e+01
2.310522984059501e-05	1.109037e+01
2.310526013300460e-05	1.109037e+01
2.310526770610700e-05	1.109037e+01
2.310528285231180e-05	1.109037e+01
2.310528663886300e-05	1.109037e+01
2.310529421196539e-05	1.109037e+01
2.310529599017664e-05	1.109037e+01
2.310529954659914e-05	1.109037e+01
2.310530665944413e-05	1.109037e+01
2.310532088513411e-05	1.109037e+01
2.310534933651409e-05	1.109037e+01
2.310540623927402e-05	1.109037e+01
2.310552004479390e-05	1.109037e+01
2.310574765583366e-05	1.109037e+01
2.310620287791317e-05	1.109037e+01
2.310711332207220e-05	1.109037e+01
2.310893421039026e-05	1.109036e+01
2.311985954029858e-05	1.109032e+01
2.380776678610968e-05	1.108805e+01
2.390542303610968e-05	1.108772e+01
2.400307928610969e-05	1.108740e+01
2.409872467896293e-05	1.108709e+01
2.423677825458809e-05	1.108663e+01
2.428088063624884e-05	1.108649e+01
2.431428820380377e-05	1.108638e+01
2.431561132904121e-05	1.108638e+01
2.431737549602446e-05	1.108638e+01
2.431746941471342e-05	1.108638e+01
2.431765725209135e-05	1.108639e+01
2.431803292684721e-05	1.108648e+01
2.431803895479478e-05	1.108651e+01
2.431805101068992e-05	1.108663e+01
2.431807512248020e-05	1.108803e+01
2.431810029617475e-05	1.108766e+01
2.431813618138182e-05	1.108358e+01
2.431817336614075e-05	1.108027e+01
2.431825619206388e-05	1.107271e+01
2.431835265159839e-05	1.106406e+01
2.431854557066741e-05	1.104666e+01
2.431893140880545e-05	1.101196e+01
2.431970308508152e-05	1.094248e+01
2.432124643763368e-05	1.080341e+01
2.432265282458932e-05	1.067650e+01
2.432480998948760e-05	1.048170e+01
2.432741288761474e-05	1.024676e+01
2.433160880159695e-05	9.868346e+00
2.433557291563899e-05	9.511048e+00
2.433999693571871e-05	9.112610e+00
2.434487511117388e-05	8.673625e+00
2.435174783500349e-05	8.055661e+00
2.436164504400316e-05	7.166518e+00
2.437246822301057e-05	6.195096e+00
2.438564584875639e-05	5.013513e+00
2.439960082148608e-05	3.763559e+00
2.441859364577369e-05	2.064128e+00
2.442985473898217e-05	1.056909e+00
2.443711681849063e-05	4.679084e-01
2.444044638732791e-05	3.065694e-01
2.444366625688508e-05	2.560040e-01
2.444600172532956e-05	2.428286e-01
2.444879370118882e-05	2.334246e-01
2.445284308127941e-05	2.238929e-01
2.445704912936597e-05	2.165853e-01
2.446182491660851e-05	2.102827e-01
2.446715102393976e-05	2.047811e-01
2.447449081964135e-05	1.988787e-01
2.448583488299679e-05	1.917399e-01
2.449634246166864e-05	1.865430e-01
2.450979569123106e-05	1.812789e-01
2.452416909472868e-05	1.767526e-01
2.454507320916921e-05	1.715735e-01
2.457604315574829e-05	1.657959e-01
2.463300398563660e-05	1.580873e-01
2.469383825678040e-05	1.522678e-01
2.478603915246118e-05	1.462041e-01
2.488369540246119e-05	1.416399e-01
2.498135165246119e-05	1.383521e-01
2.517666415246119e-05	1.340276e-01
2.546963290246120e-05	1.305121e-01
2.556728915246121e-05	1.297725e-01
2.566494540246121e-05	1.291718e-01
2.576260165246121e-05	1.286801e-01
2.585433360052257e-05	1.282863e-01
2.589095469427257e-05	1.281548e-01
2.593978281927257e-05	1.280338e-01
2.603743906927257e-05	1.279583e-01
2.604964610052257e-05	1.280375e-01
2.607406016302257e-05	1.284493e-01
2.608016367864757e-05	1.286296e-01
2.608168955755382e-05	1.286911e-01
2.608474131536632e-05	1.288217e-01
2.608483668279796e-05	1.288260e-01
2.608486052465588e-05	1.288271e-01
2.608490820837170e-05	1.288293e-01
2.608492012930065e-05	1.288298e-01
2.608494397115856e-05	1.288309e-01
2.608499165487438e-05	1.288331e-01
2.608502853368686e-05	1.288348e-01
2.608506469614410e-05	1.288365e-01
2.608509647080093e-05	1.288380e-01
2.608513207865456e-05	1.288396e-01
2.608520329436183e-05	1.288429e-01
2.608670399589856e-05	1.289166e-01
2.608820469743528e-05	1.289937e-01
2.608970539897201e-05	1.290742e-01
2.609120610050873e-05	1.291581e-01
2.609270680204546e-05	1.292455e-01
2.609420750358218e-05	1.293364e-01
2.609570820511890e-05	1.294307e-01
2.609581761452186e-05	1.294378e-01
2.609603643332779e-05	1.294521e-01
2.609609113802927e-05	1.294557e-01
2.609620054743223e-05	1.294629e-01
2.609639454710591e-05	1.294757e-01
2.609659315757898e-05	1.294889e-01
2.609699037852513e-05	1.295155e-01
2.609746048500073e-05	1.295473e-01
2.609816449121939e-05	1.295956e-01
2.609911035741636e-05	1.296619e-01
2.610047397166293e-05	1.297601e-01
2.610255126133910e-05	1.299161e-01
2.610646871170800e-05	1.302302e-01
2.611430361244579e-05	1.309205e-01
2.612997341392137e-05	1.324715e-01
2.616131301687254e-05	1.360346e-01
2.622399222277487e-05	1.449070e-01
2.632080725365337e-05	1.682130e-01
2.641846350365337e-05	7.959468e-01
2.645929295697633e-05	2.077452e+00
2.646771484077780e-05	2.669476e+00
2.647161208097778e-05	3.021547e+00
2.647537682022022e-05	3.361497e+00
2.648075722433726e-05	3.847075e+00
2.648620220332202e-05	4.338144e+00
2.649709216129152e-05	5.319148e+00
2.650945251337569e-05	6.429882e+00
2.652586643390409e-05	7.902308e+00
2.654166961989064e-05	9.325483e+00
2.654506488527926e-05	9.628556e+00
2.655185541605651e-05	1.023033e+01
2.655355304875082e-05	1.038172e+01
2.655694831413944e-05	1.068454e+01
2.655949476318091e-05	1.091146e+01
2.655991917135448e-05	1.094938e+01
2.656098019178842e-05	1.104449e+01
2.656143615522736e-05	1.108524e+01
2.656149926575809e-05	1.109080e+01
2.656162548681954e-05	1.110176e+01
2.656163154391590e-05	1.110206e+01
2.656164365810864e-05	1.110166e+01
2.656164668665682e-05	1.109968e+01
2.656165274375319e-05	1.109550e+01
2.656165425802728e-05	1.109739e+01
2.656165728657546e-05	1.110188e+01
2.656166334367183e-05	1.110305e+01
2.656167545786456e-05	1.110351e+01
2.656169968625003e-05	1.110378e+01
2.656174814302097e-05	1.110389e+01
2.656184505656284e-05	1.110395e+01
2.656203888364659e-05	1.110398e+01
2.656242653781410e-05	1.110399e+01
2.656320184614912e-05	1.110390e+01
2.656473143561633e-05	1.110359e+01
2.656612169329062e-05	1.110321e+01
2.656824040461553e-05	1.110254e+01
2.657078156025281e-05	1.110174e+01
2.657492811859306e-05	1.110050e+01
2.657884228847409e-05	1.109946e+01
2.658321534589383e-05	1.109847e+01
2.658798003610277e-05	1.109759e+01
2.659470285428443e-05	1.109665e+01
2.660441081175995e-05	1.109569e+01
2.661466438915374e-05	1.109502e+01
2.662701057666353e-05	1.109452e+01
2.664033869236964e-05	1.109419e+01
2.665794823970292e-05	1.109393e+01
2.668323585880593e-05	1.109372e+01
2.673106915105585e-05	1.109349e+01
2.679150544209868e-05	1.109327e+01
2.686369566348875e-05	1.109303e+01
2.705900816348876e-05	1.109238e+01
2.725432066348876e-05	1.109173e+01
2.735197691348877e-05	1.109128e+01
2.736418394473877e-05	1.109127e+01
2.738859800723876e-05	1.109129e+01
2.743742613223876e-05	1.109112e+01
2.753508238223877e-05	1.109080e+01
2.762027070558748e-05	1.109052e+01
2.768411874175616e-05	1.109031e+01
2.774572914369483e-05	1.109010e+01
2.781001289745890e-05	1.108989e+01
2.790766914745891e-05	1.108957e+01
2.791627392949532e-05	1.108954e+01
2.793348349356814e-05	1.108948e+01
2.793673831452779e-05	1.108947e+01
2.793971327802058e-05	1.108946e+01
2.794027348380221e-05	1.108946e+01
2.794640791387576e-05	1.108944e+01
2.794874175914357e-05	1.108943e+01
2.794874997936901e-05	1.108943e+01
2.794875203442537e-05	1.108943e+01
2.794875614453809e-05	1.108943e+01
2.794876436476353e-05	1.108943e+01
2.794877379393907e-05	1.108943e+01
2.794878889470039e-05	1.108943e+01
2.794881909622303e-05	1.108943e+01
2.794887949926831e-05	1.108943e+01
2.794900030535887e-05	1.108943e+01
2.794924191753999e-05	1.108943e+01
2.794972514190223e-05	1.108943e+01
2.795069159062670e-05	1.108942e+01
2.795262448807566e-05	1.108942e+01
2.796422187276940e-05	1.108938e+01
2.836543287991096e-05	1.108805e+01
2.846308912991096e-05	1.108773e+01
2.856074537991096e-05	1.108741e+01
2.865624949431492e-05	1.108709e+01
2.879430501054056e-05	1.108664e+01
2.883840803275052e-05	1.108649e+01
2.884943378830301e-05	1.108645e+01
2.887148529940799e-05	1.108638e+01
2.887355262857408e-05	1.108638e+01
2.887453111171629e-05	1.108638e+01
2.887531074025179e-05	1.108638e+01
2.887592101355408e-05	1.108640e+01
2.887598088409764e-05	1.108642e+01
2.887610062518477e-05	1.108653e+01
2.887610914395727e-05	1.108657e+01
2.887612618150224e-05	1.108732e+01
2.887616025659221e-05	1.108712e+01
2.887619498983489e-05	1.108406e+01
2.887622908644218e-05	1.108110e+01
2.887626397950819e-05	1.107790e+01
2.887630118872411e-05	1.107449e+01
2.887637560715595e-05	1.106783e+01
2.887652444401964e-05	1.105439e+01
2.887682211774701e-05	1.102756e+01
2.887741746520175e-05	1.097393e+01
2.887860816011124e-05	1.086668e+01
2.888003707874789e-05	1.073763e+01
2.888184699733455e-05	1.057382e+01
2.888415742331365e-05	1.036503e+01
2.888779638422544e-05	1.003674e+01
2.889145191466392e-05	9.707145e+00
2.889576120059233e-05	9.318894e+00
2.890015204465477e-05	8.923606e+00
2.890614333750916e-05	8.384648e+00
2.891376531431666e-05	7.699631e+00
2.892839408068082e-05	6.386210e+00
2.894252881357416e-05	5.118452e+00
2.895643513359970e-05	3.872614e+00
2.897306949379839e-05	2.380605e+00
2.898337267831815e-05	1.453805e+00
2.899203781840839e-05	6.762527e-01
2.899503354060415e-05	4.325220e-01
2.899711289719927e-05	3.201626e-01
2.899871273243271e-05	2.810419e-01
2.900025287875782e-05	2.640308e-01
2.900237574712938e-05	2.500623e-01
2.900477306358070e-05	2.398872e-01
2.900911943165161e-05	2.276850e-01
2.901341224313479e-05	2.191550e-01
2.901824605248153e-05	2.121369e-01
2.902303019625990e-05	2.067628e-01
2.902969290356854e-05	2.009120e-01
2.903891604635319e-05	1.945545e-01
2.905031324071589e-05	1.884198e-01
2.906348110740735e-05	1.828417e-01
2.907749631242205e-05	1.781111e-01
2.909538706878161e-05	1.733098e-01
2.912178794917020e-05	1.679059e-01
2.917367200313157e-05	1.601789e-01
2.923591991400988e-05	1.535946e-01
2.931401512849654e-05	1.478950e-01
2.941167137849654e-05	1.428805e-01
2.950932762849654e-05	1.392764e-01
2.970464012849655e-05	1.346030e-01
2.989995262849655e-05	1.317900e-01
2.999760887849656e-05	1.308022e-01
3.009526512849656e-05	1.300055e-01
3.018623579467994e-05	1.293923e-01
3.036633478621350e-05	1.284823e-01
3.041516291121350e-05	1.282884e-01
3.041518675307141e-05	1.282883e-01
3.041523443678723e-05	1.282881e-01
3.041526948740827e-05	1.282880e-01
3.041531241126628e-05	1.282878e-01
3.041535375049138e-05	1.282877e-01
3.041540077680333e-05	1.282875e-01
3.041544990342370e-05	1.282873e-01
3.041554815666444e-05	1.282870e-01
3.041704941753473e-05	1.282814e-01
3.041855067840503e-05	1.282758e-01
3.042005193927532e-05	1.282702e-01
3.042155320014561e-05	1.282647e-01
3.042305446101591e-05	1.282592e-01
3.042455572188620e-05	1.282537e-01
3.042605698275650e-05	1.282482e-01
3.042612960502032e-05	1.282479e-01
3.042627484954795e-05	1.282474e-01
3.042642278483724e-05	1.282468e-01
3.042660959906038e-05	1.282462e-01
3.042680672884446e-05	1.282454e-01
3.042720098841261e-05	1.282440e-01
3.042770165555940e-05	1.282422e-01
3.042837938866151e-05	1.282397e-01
3.042929080053609e-05	1.282364e-01
3.043059476469140e-05	1.282317e-01
3.043259806428565e-05	1.282245e-01
3.043633132483233e-05	1.282111e-01
3.044379784592569e-05	1.281847e-01
3.045873088811242e-05	1.281334e-01
3.048859697248588e-05	1.280370e-01
3.054832914123279e-05	1.281250e-01
3.062977941416910e-05	1.300662e-01
3.072743566416911e-05	1.370234e-01
3.082509191416911e-05	1.498163e-01
3.089447485845640e-05	1.656078e-01
3.097207367388772e-05	3.506437e-01
3.101754963017618e-05	1.203839e+00
3.103242398216843e-05	2.122080e+00
3.104047945905976e-05	2.849954e+00
3.104505563695418e-05	3.262977e+00
3.104958857763455e-05	3.671908e+00
3.105408313567654e-05	4.077310e+00
3.105961054654532e-05	4.575607e+00
3.106968526330969e-05	5.482920e+00
3.108165916427971e-05	6.558822e+00
3.109874392316593e-05	8.091541e+00
3.112198225564888e-05	1.017750e+01
3.112851321965784e-05	1.079225e+01
3.112930658946567e-05	1.085624e+01
3.113089332908132e-05	1.097722e+01
3.113208338379306e-05	1.108375e+01
3.113228172624502e-05	1.110131e+01
3.113228652983363e-05	1.110164e+01
3.113229613701085e-05	1.110143e+01
3.113231535136529e-05	1.110122e+01
3.113234055619529e-05	1.110341e+01
3.113236091855269e-05	1.110394e+01
3.113238214295271e-05	1.110414e+01
3.113238744905272e-05	1.110424e+01
3.113239806125274e-05	1.110405e+01
3.113241928565276e-05	1.110400e+01
3.113246173445281e-05	1.110406e+01
3.113254663205292e-05	1.110407e+01
3.113271642725312e-05	1.110410e+01
3.113305601765353e-05	1.110410e+01
3.113373519845435e-05	1.110404e+01
3.113509356005600e-05	1.110377e+01
3.113651283075761e-05	1.110339e+01
3.113848127162932e-05	1.110278e+01
3.114090545828795e-05	1.110201e+01
3.114478179425719e-05	1.110083e+01
3.114899865490933e-05	1.109967e+01
3.115306358162979e-05	1.109872e+01
3.115788425755282e-05	1.109780e+01
3.116395040174125e-05	1.109690e+01
3.117323763074788e-05	1.109591e+01
3.118392804567352e-05	1.109516e+01
3.119611195418610e-05	1.109463e+01
3.120937024387063e-05	1.109428e+01
3.122591146464311e-05	1.109402e+01
3.124997214786276e-05	1.109381e+01
3.129578924498668e-05	1.109357e+01
3.135340957396718e-05	1.109335e+01
3.142302742686318e-05	1.109312e+01
3.171599617686319e-05	1.109215e+01
3.220427742686321e-05	1.109053e+01
3.230193367686321e-05	1.109021e+01
3.239958992686321e-05	1.108988e+01
3.249724617686321e-05	1.108956e+01
3.256632411049310e-05	1.108933e+01
3.263132916463928e-05	1.108912e+01
3.269984221240117e-05	1.108889e+01
3.279749846240117e-05	1.108896e+01
3.280460814222398e-05	1.108882e+01
3.281882750186958e-05	1.108849e+01
3.282238234178098e-05	1.108848e+01
3.282454920118310e-05	1.108848e+01
3.282720895714396e-05	1.108847e+01
3.283061449579465e-05	1.108846e+01
3.283237445466632e-05	1.108845e+01
3.283270272337636e-05	1.108845e+01
3.283335926079645e-05	1.108845e+01
3.283352339515147e-05	1.108845e+01
3.283352593907180e-05	1.108845e+01
3.283353102691245e-05	1.108845e+01
3.283354120259376e-05	1.108845e+01
3.283355219534550e-05	1.108845e+01
3.283356434042055e-05	1.108845e+01
3.283358863057068e-05	1.108845e+01
3.283363721087093e-05	1.108844e+01
3.283364935594599e-05	1.108844e+01
3.283367364609612e-05	1.108844e+01
3.283372222639637e-05	1.108844e+01
3.283381938699686e-05	1.108844e+01
3.283401370819785e-05	1.108844e+01
3.283440235059983e-05	1.108844e+01
3.283517963540379e-05	1.108844e+01
3.283673420501172e-05	1.108844e+01
3.284606162265930e-05	1.108840e+01
3.293311752070338e-05	1.108812e+01
3.303077377070338e-05	1.108779e+01
3.312843002070338e-05	1.108747e+01
3.321754919302556e-05	1.108718e+01
3.340452460699527e-05	1.108656e+01
3.344138456245201e-05	1.108644e+01
3.345452881368830e-05	1.108640e+01
3.345552704079429e-05	1.108640e+01
3.345592633163669e-05	1.108640e+01
3.345672491332147e-05	1.108643e+01
3.345673535566950e-05	1.108644e+01
3.345675624036557e-05	1.108646e+01
3.345679800975770e-05	1.108667e+01
3.345688154854195e-05	1.108677e+01
3.345692785015133e-05	1.108456e+01
3.345697621040517e-05	1.108016e+01
3.345701486952967e-05	1.107661e+01
3.345705605039131e-05	1.107289e+01
3.345713841211458e-05	1.106546e+01
3.345730313556112e-05	1.105062e+01
3.345763258245420e-05	1.102092e+01
3.345829147624037e-05	1.096157e+01
3.345960926381271e-05	1.084285e+01
3.346103054565645e-05	1.071456e+01
3.346296802837163e-05	1.053942e+01
3.346537637090143e-05	1.032192e+01
3.346919401325152e-05	9.977554e+00
3.347314393611844e-05	9.621463e+00
3.347736806475408e-05	9.240936e+00
3.348204379375474e-05	8.820064e+00
3.348820474675995e-05	8.265940e+00
3.349678300649451e-05	7.495079e+00
3.350896692238740e-05	6.401248e+00
3.352210557437566e-05	5.222879e+00
3.353598319563656e-05	3.979573e+00
3.355305660869489e-05	2.447763e+00
3.356438928133042e-05	1.427684e+00
3.357346155501412e-05	6.343384e-01
3.357759385198006e-05	3.527344e-01
3.358004771211049e-05	2.756319e-01
3.358241737566325e-05	2.542547e-01
3.358427883769805e-05	2.441755e-01
3.358674309030409e-05	2.355904e-01
3.359088066131333e-05	2.253412e-01
3.359543240248212e-05	2.170961e-01
3.360005275684088e-05	2.108268e-01
3.360535340740211e-05	2.052337e-01
3.361225177477282e-05	1.995491e-01
3.362330345236653e-05	1.924240e-01
3.363385837472790e-05	1.870722e-01
3.364706011979891e-05	1.817849e-01
3.366128766577286e-05	1.772014e-01
3.368122985435675e-05	1.721296e-01
3.371057616426089e-05	1.664901e-01
3.376581506209950e-05	1.587726e-01
3.382664467632897e-05	1.527468e-01
3.391381560921383e-05	1.468000e-01
3.401147185921383e-05	1.420827e-01
3.410912810921383e-05	1.386989e-01
3.420678435921383e-05	1.361912e-01
3.430444060921384e-05	1.342753e-01
3.449975310921384e-05	1.315918e-01
3.458567916752277e-05	1.307410e-01
3.474878786179832e-05	1.295001e-01
3.475789580467787e-05	1.294441e-01
3.475858580035056e-05	1.294399e-01
3.475886179861964e-05	1.294383e-01
3.475941379515780e-05	1.294349e-01
3.475943104504961e-05	1.294348e-01
3.475946554483324e-05	1.294346e-01
3.475951861948985e-05	1.294343e-01
3.475955711301911e-05	1.294341e-01
3.475959559324725e-05	1.294338e-01
3.475962704461203e-05	1.294336e-01
3.475966292870388e-05	1.294334e-01
3.475973469688758e-05	1.294330e-01
3.476120626649676e-05	1.294241e-01
3.476267783610595e-05	1.294152e-01
3.476414940571513e-05	1.294064e-01
3.476562097532431e-05	1.293976e-01
3.476709254493350e-05	1.293888e-01
3.476856411454268e-05	1.293800e-01
3.477003568415186e-05	1.293713e-01
3.477053896259913e-05	1.293683e-01
3.477057265779540e-05	1.293681e-01
3.477064004818796e-05	1.293677e-01
3.477077482897307e-05	1.293669e-01
3.477095965815742e-05	1.293658e-01
3.477132931652613e-05	1.293636e-01
3.477187955492031e-05	1.293604e-01
3.477246930879431e-05	1.293569e-01
3.477336059631520e-05	1.293516e-01
3.477450304411833e-05	1.293449e-01
3.477637978844578e-05	1.293339e-01
3.477955440570951e-05	1.293155e-01
3.478590364023695e-05	1.292790e-01
3.479860210929185e-05	1.292077e-01
3.482399904740164e-05	1.290719e-01
3.487479292362122e-05	1.288239e-01
3.497244917362122e-05	1.284062e-01
3.507010542362122e-05	1.281008e-01
3.516776167362123e-05	1.290357e-01
3.526541792362123e-05	1.340502e-01
3.535854733311165e-05	1.442057e-01
3.541984779207356e-05	1.546389e-01
3.549218698096281e-05	1.743240e-01
3.554587065778225e-05	2.983142e-01
3.558373773385820e-05	9.908013e-01
3.559606552764774e-05	1.747398e+00
3.560260385634838e-05	2.338558e+00
3.560649821342553e-05	2.690399e+00
3.561014203893123e-05	3.019426e+00
3.561422827897482e-05	3.388267e+00
3.562072290956881e-05	3.974137e+00
3.563181219676879e-05	4.973285e+00
3.564516208941190e-05	6.173116e+00
3.566127841630340e-05	7.619117e+00
3.568213957096651e-05	9.462721e+00
3.568652830214267e-05	9.862003e+00
3.569530576449499e-05	1.067161e+01
3.569595457353719e-05	1.072942e+01
3.569725219162158e-05	1.084514e+01
3.569984742779037e-05	1.107785e+01
3.569992852892065e-05	1.108509e+01
3.570009073118119e-05	1.109936e+01
3.570013128174633e-05	1.110220e+01
3.570014141938761e-05	1.110018e+01
3.570014395379794e-05	1.109855e+01
3.570014902261858e-05	1.109872e+01
3.570015788516702e-05	1.110300e+01
3.570016703128834e-05	1.110347e+01
3.570018532353097e-05	1.110382e+01
3.570022190801623e-05	1.110392e+01
3.570029507698676e-05	1.110402e+01
3.570044141492781e-05	1.110405e+01
3.570073409080992e-05	1.110407e+01
3.570131944257413e-05	1.110403e+01
3.570249014610255e-05	1.110383e+01
3.570390231773062e-05	1.110348e+01
3.570566645124074e-05	1.110295e+01
3.570789642634670e-05	1.110224e+01
3.571150133160646e-05	1.110112e+01
3.571520923478702e-05	1.110006e+01
3.571946558751090e-05	1.109901e+01
