time	V(vr)
4.624009827120859e-05	5.019838e+00
4.625735005656716e-05	5.019186e+00
4.628076724868633e-05	5.018304e+00
4.628210218050616e-05	5.018254e+00
4.628388208959928e-05	5.018187e+00
4.628744190778551e-05	5.018053e+00
4.629236209930111e-05	5.017868e+00
4.629693235134164e-05	5.017696e+00
4.629946035834084e-05	5.017601e+00
4.630073672090307e-05	5.017553e+00
4.630197593099825e-05	5.017507e+00
4.630323933330797e-05	5.017459e+00
4.630446379403118e-05	5.017413e+00
4.630691271547761e-05	5.017322e+00
4.630734115387269e-05	5.017305e+00
4.630794691908518e-05	5.017282e+00
4.630835509831926e-05	5.017267e+00
4.630867341989993e-05	5.017255e+00
4.630963446747654e-05	5.017219e+00
4.631236964994675e-05	5.017117e+00
4.631624833677783e-05	5.016971e+00
4.631920042010646e-05	5.016860e+00
4.632349864839213e-05	5.016699e+00
4.633033833728625e-05	5.016443e+00
4.634246265408102e-05	5.015990e+00
4.636622310458045e-05	5.015102e+00
4.640710578000416e-05	5.013580e+00
4.648716733395889e-05	5.010619e+00
4.658689485328890e-05	5.006965e+00
4.675319018364774e-05	5.000959e+00
4.694850268364774e-05	4.994045e+00
4.714381518364775e-05	4.987282e+00
4.733912768364776e-05	4.980672e+00
4.753444018364776e-05	4.974215e+00
4.772975268364777e-05	4.967913e+00
4.792506518364777e-05	4.961766e+00
4.805723399927085e-05	4.957695e+00
4.819644768192537e-05	4.953485e+00
4.833695346297563e-05	4.949317e+00
4.850788614165553e-05	4.944356e+00
4.860859285047752e-05	4.941491e+00
4.866303615368629e-05	4.939959e+00
4.870384946698018e-05	4.938819e+00
4.872905022222961e-05	4.938119e+00
4.876044817345333e-05	4.937250e+00
4.880056720968565e-05	4.936146e+00
4.884582921647028e-05	4.934908e+00
4.891602619796437e-05	4.933005e+00
4.899134609646772e-05	4.930987e+00
4.914198589347441e-05	4.927023e+00
4.931525921730040e-05	4.922582e+00
4.951057171730041e-05	4.917728e+00
4.970588421730041e-05	4.913039e+00
4.990119671730042e-05	4.908512e+00
5.009650921730042e-05	4.904150e+00
5.029182171730043e-05	4.899953e+00
5.048713421730043e-05	4.895922e+00
5.050023732935411e-05	4.895658e+00
5.052644355346144e-05	4.895131e+00
5.057885600167612e-05	4.894086e+00
5.065777355632178e-05	4.892536e+00
5.068796046019953e-05	4.891950e+00
5.068820064173272e-05	4.891946e+00
5.068868100479910e-05	4.891936e+00
5.068964173093188e-05	4.891918e+00
5.069114010628526e-05	4.891889e+00
5.069238157478180e-05	4.891865e+00
5.069300254750650e-05	4.891853e+00
5.069369020658523e-05	4.891840e+00
5.069401722597230e-05	4.891833e+00
5.069450842586219e-05	4.891824e+00
5.069549082564197e-05	4.891805e+00
5.069745562520153e-05	4.891767e+00
5.070138522432065e-05	4.891691e+00
5.070919104143853e-05	4.891541e+00
5.072480267567430e-05	4.891241e+00
5.074750132866453e-05	4.890807e+00
5.079208946753239e-05	4.889960e+00
5.084577700139413e-05	4.888953e+00
5.092420145614497e-05	4.887504e+00
5.097572231810217e-05	4.886567e+00
5.101729573394732e-05	4.885819e+00
5.102114970925916e-05	4.885750e+00
5.102885765988285e-05	4.885612e+00
5.104427356113023e-05	4.885338e+00
5.104564149762337e-05	4.885314e+00
5.104837737060966e-05	4.885265e+00
5.105384911658224e-05	4.885168e+00
5.106141833488365e-05	4.885034e+00
5.106517521339640e-05	4.884967e+00
5.106735343323686e-05	4.884929e+00
5.106931927120224e-05	4.884894e+00
5.107060252023104e-05	4.884871e+00
5.107243716845797e-05	4.884839e+00
5.107289583051470e-05	4.884831e+00
5.107381315462816e-05	4.884815e+00
5.107425752973668e-05	4.884807e+00
5.107463530430160e-05	4.884800e+00
5.107571655939093e-05	4.884781e+00
5.107738448076382e-05	4.884752e+00
5.107862532406595e-05	4.884730e+00
5.108023256066813e-05	4.884702e+00
5.108245093166063e-05	4.884663e+00
5.108526675236308e-05	4.884613e+00
5.108940980008189e-05	4.884540e+00
5.109587300559940e-05	4.884427e+00
5.110714942275467e-05	4.884229e+00
5.112911845998891e-05	4.883846e+00
5.116146511368325e-05	4.883286e+00
5.118619120456193e-05	4.882860e+00
5.121288157560972e-05	4.882404e+00
5.124536800551033e-05	4.881853e+00
5.130085641639296e-05	4.880922e+00
5.135470186501451e-05	4.880033e+00
5.146239276225760e-05	4.878292e+00
5.157189962769447e-05	4.876574e+00
5.176721212769447e-05	4.873642e+00
5.196252462769448e-05	4.870880e+00
5.215783712769448e-05	4.868288e+00
5.235314962769449e-05	4.865867e+00
5.254846212769450e-05	4.863616e+00
5.274377462769450e-05	4.861536e+00
5.289613446549563e-05	4.860033e+00
5.303025917887750e-05	4.858796e+00
5.317145493179843e-05	4.857582e+00
5.333860857527977e-05	4.856260e+00
5.350796349825553e-05	4.855050e+00
5.357899009389994e-05	4.854581e+00
5.362601250216794e-05	4.854283e+00
5.364918393267522e-05	4.854140e+00
5.367969199597075e-05	4.853955e+00
5.372657647744006e-05	4.853679e+00
5.378423533875894e-05	4.853354e+00
5.389955306139668e-05	4.852748e+00
5.400866650432406e-05	4.852230e+00
5.420397900432407e-05	4.851438e+00
5.439929150432408e-05	4.850819e+00
5.459460400432408e-05	4.850373e+00
5.478991650432409e-05	4.850100e+00
5.498522900432409e-05	4.850000e+00
5.518054150432410e-05	4.850074e+00
5.537585400432410e-05	4.850321e+00
5.552024976426400e-05	4.850615e+00
5.560425088147978e-05	4.850829e+00
5.564581728761076e-05	4.850946e+00
5.564637068179657e-05	4.850948e+00
5.564747747016818e-05	4.850952e+00
5.564784976439912e-05	4.850953e+00
5.564868481241018e-05	4.850955e+00
5.564973849124612e-05	4.850958e+00
5.565117184757065e-05	4.850963e+00
5.565324540420471e-05	4.850968e+00
5.565636414825185e-05	4.850978e+00
5.566144163151121e-05	4.850993e+00
5.566566088654405e-05	4.851006e+00
5.567231735499294e-05	4.851026e+00
5.568389164572088e-05	4.851061e+00
5.570689957919670e-05	4.851134e+00
5.574467060698033e-05	4.851259e+00
5.580009177193714e-05	4.851453e+00
5.584044632320356e-05	4.851603e+00
5.587247189996226e-05	4.851727e+00
5.587265112963527e-05	4.851728e+00
5.587300958898130e-05	4.851730e+00
5.587372650767336e-05	4.851732e+00
5.587464815196313e-05	4.851736e+00
5.587558411675810e-05	4.851740e+00
5.587629069833103e-05	4.851743e+00
5.587681855560743e-05	4.851745e+00
5.587731179450237e-05	4.851747e+00
5.587786660297651e-05	4.851749e+00
5.587885223203384e-05	4.851753e+00
5.587979198566018e-05	4.851757e+00
5.588145434652139e-05	4.851763e+00
5.588366304348118e-05	4.851772e+00
5.588535477538803e-05	4.851779e+00
5.588592452744791e-05	4.851781e+00
5.588638798636364e-05	4.851783e+00
5.588691350530471e-05	4.851785e+00
5.588773614930302e-05	4.851789e+00
5.588937688214431e-05	4.851795e+00
5.589101761498560e-05	4.851802e+00
5.589265834782689e-05	4.851809e+00
5.589429908066817e-05	4.851815e+00
5.589593981350946e-05	4.851822e+00
5.589758054635076e-05	4.851829e+00
5.589922127919205e-05	4.851835e+00
5.590458285123200e-05	4.851857e+00
5.591335108935723e-05	4.851893e+00
5.592993060402728e-05	4.851963e+00
5.594867441040266e-05	4.852042e+00
5.596913845842031e-05	4.852131e+00
5.599348505132925e-05	4.852240e+00
5.602030469492276e-05	4.852362e+00
5.604773327428270e-05	4.852491e+00
5.607339325963405e-05	4.852614e+00
5.610331598621728e-05	4.852762e+00
5.614493035888875e-05	4.852974e+00
5.619099951326332e-05	4.853219e+00
5.626766660575662e-05	4.853646e+00
5.634754278761431e-05	4.854120e+00
5.650729515132972e-05	4.855154e+00
5.670260765132973e-05	4.856574e+00
5.689792015132973e-05	4.858167e+00
5.709323265132974e-05	4.859932e+00
5.728854515132974e-05	4.861868e+00
5.748385765132975e-05	4.863976e+00
5.767917015132975e-05	4.866256e+00
5.780945471657283e-05	4.867871e+00
5.796139605149752e-05	4.869850e+00
5.810234235931335e-05	4.871778e+00
5.827235843807333e-05	4.874222e+00
5.836598432590083e-05	4.875623e+00
5.841509361355932e-05	4.876373e+00
5.846006553542883e-05	4.877070e+00
5.848301000662246e-05	4.877429e+00
5.851314563567251e-05	4.877903e+00
5.855789356890556e-05	4.878616e+00
5.860521226217916e-05	4.879379e+00
5.868452674278021e-05	4.880680e+00
5.876765606291817e-05	4.882073e+00
5.893391470319410e-05	4.884952e+00
5.912922720319411e-05	4.888488e+00
5.932453970319411e-05	4.892192e+00
5.951985220319412e-05	4.896063e+00
5.971516470319412e-05	4.900101e+00
5.991047720319413e-05	4.904304e+00
6.010578970319414e-05	4.908671e+00
6.025564308734142e-05	4.912134e+00
6.034886138348549e-05	4.914337e+00
6.038424376569349e-05	4.915183e+00
6.038446529619351e-05	4.915188e+00
6.038490835719355e-05	4.915198e+00
6.038579447919363e-05	4.915220e+00
6.038755407857239e-05	4.915262e+00
6.038971494428384e-05	4.915314e+00
6.039106968935152e-05	4.915346e+00
6.039198194886163e-05	4.915368e+00
6.039271452701565e-05	4.915386e+00
6.039312482335489e-05	4.915396e+00
6.039362719648242e-05	4.915408e+00
6.039463194273747e-05	4.915432e+00
6.039638580928789e-05	4.915474e+00
6.039915431503851e-05	4.915541e+00
6.040469132653974e-05	4.915674e+00
6.041270143737635e-05	4.915867e+00
6.042872165904956e-05	4.916254e+00
6.045693087915199e-05	4.916937e+00
6.049894220415837e-05	4.917961e+00
6.057630204679552e-05	4.919867e+00
6.068962637272882e-05	4.922705e+00
6.075106450596714e-05	4.924266e+00
6.080238238052578e-05	4.925583e+00
6.083364803748880e-05	4.926391e+00
6.083421539730920e-05	4.926405e+00
6.083535011695000e-05	4.926435e+00
6.083761955623158e-05	4.926494e+00
6.084215843479477e-05	4.926611e+00
6.085123619192114e-05	4.926847e+00
6.085204177391990e-05	4.926867e+00
6.085365293791742e-05	4.926909e+00
6.085687526591247e-05	4.926993e+00
6.085866410308021e-05	4.927040e+00
6.085967433456629e-05	4.927066e+00
6.086042045046413e-05	4.927085e+00
6.086109231396298e-05	4.927103e+00
6.086171212869062e-05	4.927119e+00
6.086294271827362e-05	4.927151e+00
6.086515374597977e-05	4.927208e+00
6.086731622134925e-05	4.927265e+00
6.086795996269557e-05	4.927282e+00
6.086870926570669e-05	4.927301e+00
6.086931096776699e-05	4.927317e+00
6.086993447316498e-05	4.927333e+00
6.087097072098262e-05	4.927360e+00
6.087356298246421e-05	4.927428e+00
6.087545959157347e-05	4.927477e+00
6.087790396245362e-05	4.927541e+00
6.088134226085232e-05	4.927630e+00
6.088649307156464e-05	4.927765e+00
6.089489000994358e-05	4.927985e+00
6.091071439491280e-05	4.928399e+00
6.093910314929407e-05	4.929145e+00
6.096885872064917e-05	4.929931e+00
6.100566113085929e-05	4.930908e+00
6.105154655643669e-05	4.932134e+00
6.111744281790716e-05	4.933910e+00
6.120793983772399e-05	4.936379e+00
6.135090295152250e-05	4.940350e+00
6.154621545152250e-05	4.945913e+00
6.174152795152251e-05	4.951634e+00
6.193684045152252e-05	4.957514e+00
6.213215295152252e-05	4.963551e+00
6.232746545152253e-05	4.969743e+00
6.252277795152253e-05	4.976091e+00
6.266515773718346e-05	4.980815e+00
6.280023878384504e-05	4.985373e+00
6.293982272481487e-05	4.990160e+00
6.310656722746784e-05	4.995979e+00
6.324619462429564e-05	5.000937e+00
6.330662893253572e-05	5.003108e+00
6.334654410537416e-05	5.004549e+00
6.336933506644214e-05	5.005374e+00
6.339831399068306e-05	5.006427e+00
6.344107464016383e-05	5.007986e+00
6.348750537481793e-05	5.009687e+00
6.356450141411843e-05	5.012527e+00
6.364520547387278e-05	5.015529e+00
6.380661359338150e-05	5.021607e+00
6.399784890132741e-05	5.028940e+00
6.419316140132742e-05	5.036573e+00
6.438847390132742e-05	5.044351e+00
6.458378640132743e-05	5.052273e+00
6.477909890132743e-05	5.060338e+00
6.497441140132744e-05	5.068545e+00
6.507923586022282e-05	5.073007e+00
6.507944496884957e-05	5.073016e+00
6.507972378035190e-05	5.073028e+00
6.508016875338393e-05	5.073047e+00
6.508105869944799e-05	5.073085e+00
6.508260219487055e-05	5.073151e+00
6.508402784218159e-05	5.073212e+00
6.508555318753963e-05	5.073277e+00
6.508758669484380e-05	5.073364e+00
6.508860017371560e-05	5.073408e+00
6.508917941164460e-05	5.073432e+00
6.508972459212443e-05	5.073456e+00
6.509041634985158e-05	5.073485e+00
6.509112018851854e-05	5.073516e+00
6.509252786585245e-05	5.073576e+00
6.509444705689840e-05	5.073658e+00
6.509570277824443e-05	5.073712e+00
6.509683358663348e-05	5.073761e+00
6.509732092904016e-05	5.073781e+00
6.509797285654434e-05	5.073809e+00
6.509886879961629e-05	5.073847e+00
6.509978809710415e-05	5.073887e+00
6.510113060151707e-05	5.073945e+00
6.510267652226480e-05	5.074010e+00
6.510468606023115e-05	5.074097e+00
6.510730008143232e-05	5.074209e+00
6.511099235889015e-05	5.074367e+00
6.511663813779885e-05	5.074609e+00
6.512617117590858e-05	5.075018e+00
6.514410053605604e-05	5.075788e+00
6.517995925635095e-05	5.077333e+00
6.523390267900684e-05	5.079665e+00
6.533455279273403e-05	5.084044e+00
6.550596772888841e-05	5.091586e+00
6.566605227390145e-05	5.098725e+00
6.573855299241068e-05	5.101988e+00
6.577000687703730e-05	5.103410e+00
6.579445992456730e-05	5.104517e+00
6.581743650867568e-05	5.105560e+00
6.584411893152843e-05	5.106773e+00
6.587004199585089e-05	5.107954e+00
6.587249872826959e-05	5.108066e+00
6.587741219310699e-05	5.108290e+00
6.588723912278178e-05	5.108738e+00
6.589948224989422e-05	5.109298e+00
6.590061829372576e-05	5.109350e+00
6.590289038138884e-05	5.109454e+00
6.590696868487040e-05	5.109640e+00
6.591147807922504e-05	5.109846e+00
6.591390142508286e-05	5.109957e+00
6.591513887571908e-05	5.110014e+00
6.591634419995967e-05	5.110069e+00
6.591730354569087e-05	5.110113e+00
6.591833195654187e-05	5.110160e+00
6.592008175618507e-05	5.110240e+00
6.592272328293021e-05	5.110361e+00
6.592380836463596e-05	5.110411e+00
6.592480958369083e-05	5.110456e+00
6.592681910447338e-05	5.110548e+00
6.592954173420904e-05	5.110673e+00
6.593373630081729e-05	5.110866e+00
6.593697789600864e-05	5.111014e+00
6.594179772119415e-05	5.111235e+00
6.594960974471941e-05	5.111593e+00
6.596372073786862e-05	5.112241e+00
6.599194272416703e-05	5.113539e+00
6.602974054247799e-05	5.115281e+00
6.610533617909993e-05	5.118781e+00
6.625092672323557e-05	5.125576e+00
6.644623922323557e-05	5.134808e+00
6.664155172323558e-05	5.144170e+00
6.683686422323559e-05	5.153661e+00
6.703217672323559e-05	5.163280e+00
6.722748922323560e-05	5.173024e+00
6.742280172323560e-05	5.182892e+00
6.756543210724306e-05	5.190177e+00
6.770044916122978e-05	5.197133e+00
6.784027128353601e-05	5.204397e+00
6.800795369236260e-05	5.213190e+00
6.814558618355202e-05	5.220472e+00
6.820637920850385e-05	5.223707e+00
6.824658014382035e-05	5.225853e+00
6.827002782937678e-05	5.227107e+00
6.829974908195593e-05	5.228698e+00
6.834416713264469e-05	5.231082e+00
6.839029114233939e-05	5.233563e+00
6.846743862628856e-05	5.237728e+00
6.854817843883189e-05	5.242106e+00
6.870965806391854e-05	5.250921e+00
6.890402474264755e-05	5.261632e+00
6.909933724264756e-05	5.272507e+00
6.929464974264756e-05	5.283492e+00
6.948996224264757e-05	5.294584e+00
6.968527474264757e-05	5.305782e+00
6.976924158285083e-05	5.310629e+00
6.976999694748439e-05	5.310673e+00
6.977150767675152e-05	5.310760e+00
6.977419683943546e-05	5.310915e+00
6.977698832068032e-05	5.311077e+00
6.978257128317004e-05	5.311400e+00
6.979106868750753e-05	5.311892e+00
6.980542235088067e-05	5.312723e+00
6.983221813358734e-05	5.314277e+00
6.987067553526006e-05	5.316509e+00
6.994759033860551e-05	5.320987e+00
7.003069924875869e-05	5.325843e+00
7.013392896976919e-05	5.331900e+00
7.024302733383838e-05	5.338332e+00
7.043830853103524e-05	5.349922e+00
7.056324769604713e-05	5.357389e+00
7.063205227057918e-05	5.361518e+00
7.066444311437022e-05	5.363466e+00
7.069185843711011e-05	5.365117e+00
7.071399121674873e-05	5.366451e+00
7.074109816531123e-05	5.368086e+00
7.076589294084485e-05	5.369584e+00
7.080277251594580e-05	5.371814e+00
7.084288102187886e-05	5.374244e+00
7.090688682190996e-05	5.378129e+00
7.097487511127023e-05	5.382267e+00
7.101873831175179e-05	5.384943e+00
7.103944902996483e-05	5.386208e+00
7.103956715631002e-05	5.386215e+00
7.103980340900039e-05	5.386230e+00
7.104011613203534e-05	5.386249e+00
7.104044678780448e-05	5.386269e+00
7.104110809934275e-05	5.386309e+00
7.104243072241929e-05	5.386390e+00
7.104466372450891e-05	5.386527e+00
7.104634143756278e-05	5.386629e+00
7.104723241089897e-05	5.386683e+00
7.104788229110840e-05	5.386723e+00
7.104827726176924e-05	5.386747e+00
7.104874823959363e-05	5.386776e+00
7.104969019524243e-05	5.386834e+00
7.105102161040050e-05	5.386915e+00
7.105320659802490e-05	5.387049e+00
7.105703639141258e-05	5.387283e+00
7.106248160075653e-05	5.387616e+00
7.107332074808956e-05	5.388279e+00
7.109033503728158e-05	5.389320e+00
7.112436361566560e-05	5.391405e+00
7.116446287882816e-05	5.393866e+00
7.124466140515326e-05	5.398798e+00
7.140505845780346e-05	5.408708e+00
7.160037095780346e-05	5.420856e+00
7.179568345780347e-05	5.433092e+00
7.199099595780347e-05	5.445413e+00
7.218630845780348e-05	5.457818e+00
7.238162095780348e-05	5.470304e+00
7.251086292834718e-05	5.478611e+00
7.265953734053101e-05	5.488208e+00
7.280308828321184e-05	5.497518e+00
7.297572381134510e-05	5.508767e+00
7.306515085722524e-05	5.514617e+00
7.311388753540581e-05	5.517812e+00
7.316700127303752e-05	5.521299e+00
7.318963773347948e-05	5.522787e+00
7.322241649987017e-05	5.524943e+00
7.326719807098016e-05	5.527891e+00
7.331983785533876e-05	5.531362e+00
7.340992804616191e-05	5.537314e+00
7.350348030143028e-05	5.543511e+00
7.369058481196704e-05	5.555951e+00
7.388589731196704e-05	5.569002e+00
7.408120981196705e-05	5.582118e+00
7.427652231196705e-05	5.595297e+00
7.438134530932248e-05	5.602396e+00
7.442473871029521e-05	5.605339e+00
7.442537655255672e-05	5.605382e+00
7.442665223707974e-05	5.605469e+00
7.442730694551252e-05	5.605514e+00
7.442776564732543e-05	5.605545e+00
7.442829517268240e-05	5.605580e+00
7.442935422339633e-05	5.605652e+00
7.443033660845581e-05	5.605719e+00
7.443205200959197e-05	5.605835e+00
7.443422051241123e-05	5.605983e+00
7.443716318205991e-05	5.606183e+00
7.444155631126791e-05	5.606481e+00
7.444826218548708e-05	5.606936e+00
7.446048133035582e-05	5.607766e+00
7.448416423923247e-05	5.609375e+00
7.452583823748078e-05	5.612208e+00
7.460145730904933e-05	5.617357e+00
7.472253620562587e-05	5.625618e+00
7.491784870562588e-05	5.638990e+00
7.504750637338135e-05	5.647897e+00
7.519177113104088e-05	5.657835e+00
7.534123519932758e-05	5.668160e+00
7.546033579947293e-05	5.676409e+00
7.552707196327934e-05	5.681039e+00
7.556265776192584e-05	5.683510e+00
7.560128969576272e-05	5.686195e+00
7.562127324280848e-05	5.687584e+00
7.564859835273907e-05	5.689485e+00
7.567348513358025e-05	5.691217e+00
7.571780491638517e-05	5.694303e+00
7.576404707409308e-05	5.697525e+00
7.584822455068819e-05	5.703398e+00
7.593433376464093e-05	5.709414e+00
7.610655219254640e-05	5.721470e+00
7.619609647215852e-05	5.727752e+00
7.624217215829341e-05	5.730988e+00
7.624776672205847e-05	5.731381e+00
7.625163936510677e-05	5.731653e+00
7.625351739320184e-05	5.731785e+00
7.625601350977614e-05	5.731960e+00
7.626100574292472e-05	5.732311e+00
7.626717522202674e-05	5.732745e+00
7.627876765235481e-05	5.733560e+00
7.630195251301096e-05	5.735189e+00
7.634008064991927e-05	5.737871e+00
7.641633692373589e-05	5.743239e+00
7.653717757038883e-05	5.751758e+00
7.673249007038883e-05	5.765556e+00
7.692780257038884e-05	5.779389e+00
7.712311507038885e-05	5.793256e+00
7.731842757038885e-05	5.807154e+00
7.745976663570759e-05	5.817230e+00
7.761145986137120e-05	5.828059e+00
7.778525187528194e-05	5.840486e+00
7.795437726158576e-05	5.852597e+00
7.802490080462799e-05	5.857652e+00
7.807326326140447e-05	5.861120e+00
7.809669437386470e-05	5.862801e+00
7.812775954167040e-05	5.865030e+00
7.817635218614238e-05	5.868517e+00
7.823836112193942e-05	5.872970e+00
7.836237899353350e-05	5.881880e+00
7.848289440131850e-05	5.890545e+00
7.867820690131850e-05	5.904602e+00
7.887351940131851e-05	5.918672e+00
7.896966098531220e-05	5.925603e+00
7.900441396666492e-05	5.928109e+00
7.900465261987828e-05	5.928126e+00
7.900512992630501e-05	5.928161e+00
7.900608453915847e-05	5.928230e+00
7.900753945180991e-05	5.928335e+00
7.900877780091952e-05	5.928424e+00
7.900947081405452e-05	5.928474e+00
7.901013309480559e-05	5.928522e+00
7.901045646744880e-05	5.928545e+00
7.901097184727193e-05	5.928582e+00
7.901200260691819e-05	5.928657e+00
7.901387310202308e-05	5.928792e+00
7.901761409223285e-05	5.929061e+00
7.902376071266576e-05	5.929504e+00
7.903605395353158e-05	5.930391e+00
7.905391658950819e-05	5.931679e+00
7.908964186146143e-05	5.934257e+00
7.913023371377412e-05	5.937185e+00
7.937378482765028e-05	5.954763e+00
7.956909732765029e-05	5.968868e+00
7.976440982765030e-05	5.982978e+00
7.989297085539141e-05	5.992267e+00
8.004037345954341e-05	6.002917e+00
8.018203810019596e-05	6.013153e+00
8.037735060019596e-05	6.027264e+00
8.044931470377136e-05	6.032462e+00
8.047504672887955e-05	6.034320e+00
8.048965869283562e-05	6.035376e+00
8.050931907025582e-05	6.036796e+00
8.053842388886829e-05	6.038897e+00
8.056828541802784e-05	6.041054e+00
8.061591091569063e-05	6.044493e+00
8.066627721789513e-05	6.048129e+00
8.075573743384527e-05	6.054586e+00
8.084704498369646e-05	6.061176e+00
8.102966008339884e-05	6.074348e+00
8.122497258339885e-05	6.088425e+00
8.142028508339885e-05	6.102489e+00
8.149247073649407e-05	6.107683e+00
8.152685711187065e-05	6.110157e+00
8.155368822040079e-05	6.112086e+00
8.157991038030748e-05	6.113972e+00
8.163235470012084e-05	6.117742e+00
8.169056789837516e-05	6.121925e+00
8.178138044715847e-05	6.128448e+00
8.192609767534908e-05	6.138834e+00
8.212141017534908e-05	6.152833e+00
8.225234118534771e-05	6.162204e+00
8.238512473599680e-05	6.171697e+00
8.252104664809839e-05	6.181402e+00
8.268978413590312e-05	6.193431e+00
8.282594929220934e-05	6.203122e+00
8.288747483389983e-05	6.207497e+00
8.292781686722471e-05	6.210363e+00
8.295175403643155e-05	6.212063e+00
8.298198971981179e-05	6.214210e+00
8.302645631626531e-05	6.217366e+00
8.307140880256003e-05	6.220555e+00
8.314604543333788e-05	6.225845e+00
8.322423486125737e-05	6.231382e+00
8.338061371709633e-05	6.242439e+00
8.356133949130358e-05	6.255188e+00
8.361263252313424e-05	6.258801e+00
8.361293730843937e-05	6.258822e+00
8.361354687904964e-05	6.258865e+00
8.361476602027017e-05	6.258951e+00
8.361645016858534e-05	6.259069e+00
8.361981846521570e-05	6.259307e+00
8.362655505847642e-05	6.259781e+00
8.364002824499787e-05	6.260729e+00
8.366628413249541e-05	6.262577e+00
8.370007149703633e-05	6.264953e+00
8.375124165292405e-05	6.268549e+00
8.385358196469948e-05	6.275734e+00
8.404889446469948e-05	6.289414e+00
8.424420696469949e-05	6.303050e+00
8.443951946469950e-05	6.316641e+00
8.463483196469950e-05	6.330184e+00
8.476561970481920e-05	6.339225e+00
8.489997051995152e-05	6.348488e+00
8.503659927215312e-05	6.357884e+00
8.523191177215312e-05	6.371268e+00
8.531214383668346e-05	6.376750e+00
8.535229705344654e-05	6.379490e+00
8.539374871238381e-05	6.382317e+00
8.541278385325105e-05	6.383614e+00
8.543965221152342e-05	6.385443e+00
8.546704740900191e-05	6.387308e+00
8.551258912399574e-05	6.390404e+00
8.556063551874839e-05	6.393668e+00
8.564549406503189e-05	6.399424e+00
8.573278730789261e-05	6.405333e+00
8.590737379361407e-05	6.417113e+00
8.610268629361407e-05	6.430233e+00
8.629799879361408e-05	6.443288e+00
8.649331129361408e-05	6.456276e+00
8.659886793943273e-05	6.463267e+00
8.665604906040159e-05	6.467046e+00
8.665656632435917e-05	6.467080e+00
8.665760085227433e-05	6.467149e+00
8.665966990810464e-05	6.467285e+00
8.666224014945033e-05	6.467455e+00
8.666738063214171e-05	6.467794e+00
8.667766159752447e-05	6.468473e+00
8.669822352829000e-05	6.469829e+00
8.673179561921463e-05	6.472043e+00
8.677397359588889e-05	6.474820e+00
8.685832954923743e-05	6.480364e+00
8.701210498957839e-05	6.490438e+00
8.712389721655470e-05	6.497732e+00
8.724122587721649e-05	6.505361e+00
8.736435700344967e-05	6.513337e+00
8.753825450918997e-05	6.524550e+00
8.771501573418283e-05	6.535884e+00
8.779362178769041e-05	6.540903e+00
8.783583553548985e-05	6.543593e+00
8.786282596862160e-05	6.545310e+00
8.789710343244447e-05	6.547490e+00
8.794148790143863e-05	6.550308e+00
8.799454640441881e-05	6.553671e+00
8.808387477172597e-05	6.559320e+00
8.817739905250510e-05	6.565215e+00
8.822014920992746e-05	6.567903e+00
8.822065018833475e-05	6.567935e+00
8.822131815954448e-05	6.567976e+00
8.822229549366214e-05	6.568038e+00
8.822346563155289e-05	6.568111e+00
8.822482756891443e-05	6.568197e+00
8.822668027343969e-05	6.568313e+00
8.822802533125415e-05	6.568398e+00
8.822864699652548e-05	6.568437e+00
8.822927221928602e-05	6.568476e+00
8.822996227373418e-05	6.568520e+00
8.823067322112353e-05	6.568564e+00
8.823209511590225e-05	6.568653e+00
8.823426634043623e-05	6.568789e+00
8.823471959306936e-05	6.568818e+00
8.823527699908808e-05	6.568853e+00
8.823564103706573e-05	6.568876e+00
8.823594182095037e-05	6.568895e+00
8.823626096168014e-05	6.568915e+00
8.823733252106177e-05	6.568982e+00
8.823916330345802e-05	6.569097e+00
8.824049830975497e-05	6.569181e+00
8.824238054354507e-05	6.569299e+00
8.824480119489044e-05	6.569451e+00
8.824822035100245e-05	6.569666e+00
8.825325094891858e-05	6.569982e+00
8.826164834402322e-05	6.570508e+00
8.827671378762636e-05	6.571454e+00
8.830684467483265e-05	6.573342e+00
8.834549921877778e-05	6.575761e+00
8.842280830666802e-05	6.580590e+00
8.856506270777550e-05	6.589439e+00
8.876037520777550e-05	6.601512e+00
8.895568770777551e-05	6.613495e+00
8.915100020777552e-05	6.625385e+00
8.934631270777552e-05	6.637181e+00
8.954162520777553e-05	6.648881e+00
8.967174082214511e-05	6.656621e+00
8.980654913656577e-05	6.664595e+00
8.994332124532060e-05	6.672636e+00
9.013863374532061e-05	6.684031e+00
9.021811396641199e-05	6.688640e+00
9.025671425875304e-05	6.690871e+00
9.029207503389190e-05	6.692912e+00
9.031131173957611e-05	6.694021e+00
9.033820916671157e-05	6.695570e+00
9.036502709664838e-05	6.697112e+00
9.040763906942527e-05	6.699558e+00
9.045328086095607e-05	6.702173e+00
9.053098206091615e-05	6.706611e+00
9.061174941543154e-05	6.711206e+00
9.077328412446233e-05	6.720341e+00
9.096859662446233e-05	6.731288e+00
9.116390912446234e-05	6.742124e+00
9.135922162446234e-05	6.752849e+00
9.155453412446235e-05	6.763460e+00
9.174984662446235e-05	6.773956e+00
9.183434498806745e-05	6.778461e+00
9.183511929918738e-05	6.778502e+00
9.183666792142724e-05	6.778584e+00
9.183976516590695e-05	6.778749e+00
9.184217836653901e-05	6.778878e+00
9.184510741266948e-05	6.779033e+00
9.185096550493045e-05	6.779345e+00
9.185869281365592e-05	6.779755e+00
