time	I(R4)
1.499033028750708e-02	4.183079e-01
1.499133028750708e-02	4.183042e-01
1.499333028750708e-02	4.182988e-01
1.499733028750708e-02	4.183048e-01
1.499833028750707e-02	4.182980e-01
1.499900000000000e-02	4.182952e-01
1.499966057501415e-02	4.183021e-01
1.499967884997171e-02	4.183024e-01
1.499971539988685e-02	4.183031e-01
1.499978849971712e-02	4.183045e-01
1.499988773283345e-02	4.183062e-01
1.500008619906611e-02	4.183085e-01
1.500040987734079e-02	4.183106e-01
1.500044657010070e-02	4.183107e-01
1.500051995562050e-02	4.183105e-01
1.500066672666012e-02	4.183095e-01
1.500080005658434e-02	4.183083e-01
1.500100000000000e-02	4.183060e-01
1.500101999434157e-02	4.183057e-01
1.500105998302470e-02	4.183052e-01
1.500113996039096e-02	4.183041e-01
1.500129991512349e-02	4.183021e-01
1.500161982458855e-02	4.182990e-01
1.500179203859309e-02	4.182819e-01
1.500187056292352e-02	4.182337e-01
1.500192703775634e-02	4.181243e-01
1.500200000000000e-02	4.178837e-01
1.500200729622436e-02	4.178414e-01
1.500202188867310e-02	4.177463e-01
1.500205107357056e-02	4.174941e-01
1.500210944336549e-02	4.167195e-01
1.500218954216906e-02	4.148829e-01
1.500230640918393e-02	4.103615e-01
1.500242966242110e-02	4.030492e-01
1.500255533347211e-02	3.927338e-01
1.500270874955439e-02	3.771943e-01
1.500285795973856e-02	3.601541e-01
1.500305887501213e-02	3.360377e-01
1.500327042941069e-02	3.108954e-01
1.500350696443994e-02	2.842482e-01
1.500378936451630e-02	2.553087e-01
1.500418987140000e-02	2.191153e-01
1.500459233944992e-02	1.876834e-01
1.500496650023132e-02	1.629480e-01
1.500543425033503e-02	1.374242e-01
1.500608772101835e-02	1.074338e-01
1.500618039793710e-02	1.038483e-01
1.500636575177459e-02	9.795460e-02
1.500673645944958e-02	8.784349e-02
1.500681816574222e-02	8.614127e-02
1.500698157832749e-02	8.445521e-02
1.500730840349803e-02	8.678510e-02
1.500765403040216e-02	1.009860e-01
1.500807403775938e-02	1.355014e-01
1.500838501172559e-02	1.695322e-01
1.500857256600178e-02	1.900611e-01
1.500880043366027e-02	2.094565e-01
1.500904016286339e-02	2.223629e-01
1.500919315790598e-02	2.259425e-01
1.500934521682342e-02	2.258664e-01
1.500949075721466e-02	2.235511e-01
1.500961365506843e-02	2.202276e-01
1.500974732883741e-02	2.155550e-01
1.500990079544308e-02	2.093462e-01
1.501011036640559e-02	2.001396e-01
1.501031568636123e-02	1.908467e-01
1.501055402736819e-02	1.802101e-01
1.501078518419471e-02	1.704745e-01
1.501103990301647e-02	1.607931e-01
1.501130942658614e-02	1.521322e-01
1.501162609266367e-02	1.437311e-01
1.501166646365647e-02	1.428724e-01
1.501174720564206e-02	1.415471e-01
1.501190868961326e-02	1.398105e-01
1.501221709164537e-02	1.397067e-01
1.501264492703690e-02	1.457908e-01
1.501311450727811e-02	1.589502e-01
1.501339222194002e-02	1.689382e-01
1.501364549253627e-02	1.780001e-01
1.501392908757740e-02	1.860566e-01
1.501424960847136e-02	1.914552e-01
1.501460643502578e-02	1.927416e-01
1.501500471409842e-02	1.895158e-01
1.501545024779034e-02	1.827556e-01
1.501550103595803e-02	1.818185e-01
1.501560261229342e-02	1.798214e-01
1.501580576496418e-02	1.759541e-01
1.501615893774574e-02	1.699286e-01
1.501654082944719e-02	1.649532e-01
1.501694295834577e-02	1.622562e-01
1.501739982100825e-02	1.628160e-01
1.501796964887308e-02	1.675954e-01
1.501843883994539e-02	1.733719e-01
1.501887312282430e-02	1.784136e-01
1.501940242319701e-02	1.821538e-01
1.501988566632044e-02	1.826063e-01
1.502047097684795e-02	1.801399e-01
1.502116173717365e-02	1.758655e-01
1.502175758008350e-02	1.730387e-01
1.502239857613673e-02	1.723545e-01
1.502302582682113e-02	1.740773e-01
1.502385626093840e-02	1.778859e-01
1.502453985567674e-02	1.802652e-01
1.502525923434152e-02	1.807782e-01
1.502602213313557e-02	1.796138e-01
1.502689145567070e-02	1.780544e-01
1.502773970097740e-02	1.778506e-01
1.502865339897751e-02	1.792475e-01
1.502970299895491e-02	1.812471e-01
1.503069535896577e-02	1.820620e-01
1.503183927772534e-02	1.818223e-01
1.503314779888907e-02	1.818050e-01
1.503448047353034e-02	1.828720e-01
1.503581379221287e-02	1.841952e-01
1.503714375357366e-02	1.848303e-01
1.503876185389054e-02	1.852365e-01
1.504033443899156e-02	1.861379e-01
1.504228856808751e-02	1.875335e-01
1.504430333597176e-02	1.885818e-01
1.504661334317583e-02	1.897613e-01
1.504944258801660e-02	1.915190e-01
1.505239924631130e-02	1.932521e-01
1.505620567798760e-02	1.954739e-01
1.506111133107881e-02	1.985352e-01
1.507254459269721e-02	2.058952e-01
1.508031683245926e-02	2.112361e-01
1.509176500756891e-02	2.196440e-01
1.511466135778820e-02	2.376267e-01
1.512564768591320e-02	2.472193e-01
1.514029612341320e-02	2.610541e-01
1.516085135790229e-02	2.823037e-01
1.519014823290228e-02	3.150565e-01
1.519129348098184e-02	3.164244e-01
1.519243872906140e-02	3.178094e-01
1.519358397714096e-02	3.192116e-01
1.519472922522052e-02	3.206310e-01
1.519587447330008e-02	3.220676e-01
1.519701972137964e-02	3.235213e-01
1.519816496945920e-02	3.249922e-01
1.520434654945490e-02	3.329307e-01
1.521670970944629e-02	3.488904e-01
1.521980049944414e-02	3.522174e-01
1.522598207943983e-02	3.516283e-01
1.523834523943123e-02	3.309883e-01
1.523990701044064e-02	3.251805e-01
1.524000166322909e-02	3.246828e-01
1.524019096880599e-02	3.236369e-01
1.524034378288040e-02	3.227636e-01
1.524049659695483e-02	3.218673e-01
1.524064941102924e-02	3.209480e-01
1.524080222510366e-02	3.200057e-01
1.524095503917808e-02	3.190405e-01
1.524110785325250e-02	3.180523e-01
1.524126066732692e-02	3.170412e-01
1.524256789121160e-02	3.084409e-01
1.524345566226936e-02	3.027648e-01
1.524523120438488e-02	2.918776e-01
1.524766554431573e-02	2.779517e-01
1.525244557348517e-02	2.550536e-01
1.526060027163223e-02	2.260998e-01
1.526708527965446e-02	2.092522e-01
1.527447780214390e-02	1.931521e-01
1.528407741479512e-02	1.735931e-01
1.528996237523306e-02	1.626296e-01
1.529390800750369e-02	1.558179e-01
1.529749110375126e-02	1.499246e-01
1.530087795118323e-02	1.446107e-01
1.530492692942302e-02	1.385578e-01
1.530921315840797e-02	1.324792e-01
1.531439678471949e-02	1.255132e-01
1.531809120611110e-02	1.207986e-01
1.532143236412440e-02	1.167379e-01
1.532473544360166e-02	1.128938e-01
1.532824774248194e-02	1.089878e-01
1.533265228315465e-02	1.043437e-01
1.533859270182794e-02	9.849891e-02
1.534723961794960e-02	9.069720e-02
1.535641338601789e-02	8.336321e-02
1.537249013268444e-02	7.237267e-02
1.538969966735262e-02	6.273325e-02
1.541366172558019e-02	5.240089e-02
1.544295860058019e-02	4.306985e-02
1.547225547558019e-02	3.648241e-02
1.550155235058019e-02	3.196624e-02
1.553084922558019e-02	2.889988e-02
1.556014610058019e-02	2.683682e-02
1.558944297558019e-02	2.546618e-02
1.561873985058019e-02	2.457192e-02
1.564803672558019e-02	2.399837e-02
1.567733360058019e-02	2.363554e-02
1.570663047558019e-02	2.340851e-02
1.573592735058019e-02	2.326773e-02
1.576522422558019e-02	2.318125e-02
1.579452110058019e-02	2.312840e-02
1.582381797558019e-02	2.309622e-02
1.585311485058019e-02	2.307667e-02
1.588241172558020e-02	2.306481e-02
1.591170860058020e-02	2.305763e-02
1.594100547558020e-02	2.305327e-02
1.597030235058020e-02	2.305064e-02
1.599959922558020e-02	2.304904e-02
1.602889610058020e-02	2.304807e-02
1.605819297558020e-02	2.304749e-02
1.608748985058020e-02	2.304713e-02
1.611678672558020e-02	2.304692e-02
1.614608360058021e-02	2.304679e-02
1.617538047558021e-02	2.304671e-02
1.620467735058021e-02	2.304666e-02
1.623397422558021e-02	2.304663e-02
1.626327110058021e-02	2.304662e-02
1.629256797558021e-02	2.304661e-02
1.632186485058021e-02	2.304660e-02
1.635116172558021e-02	2.304660e-02
1.638045860058021e-02	2.304659e-02
1.640975547558022e-02	2.304659e-02
1.643905235058022e-02	2.304659e-02
1.646834922558022e-02	2.304659e-02
1.649764610058022e-02	2.304659e-02
1.652694297558022e-02	2.304659e-02
1.655623985058022e-02	2.304659e-02
1.658553672558022e-02	2.304659e-02
1.661483360058022e-02	2.304659e-02
1.664413047558022e-02	2.304659e-02
1.667342735058023e-02	2.304659e-02
1.670272422558023e-02	2.304659e-02
1.673202110058023e-02	2.304659e-02
1.676131797558023e-02	2.304659e-02
1.679061485058023e-02	2.304659e-02
1.681991172558023e-02	2.304659e-02
1.684920860058023e-02	2.304659e-02
1.687850547558023e-02	2.304659e-02
1.690780235058023e-02	2.304659e-02
1.693709922558024e-02	2.304659e-02
1.696639610058024e-02	2.304659e-02
1.699569297558024e-02	2.304659e-02
1.702498985058024e-02	2.304659e-02
1.705428672558024e-02	2.304659e-02
1.708358360058024e-02	2.304659e-02
1.711288047558024e-02	2.304659e-02
1.714217735058024e-02	2.304659e-02
1.717147422558024e-02	2.304659e-02
1.723006797558025e-02	2.304659e-02
1.728866172558025e-02	2.304659e-02
1.734725547558025e-02	2.304659e-02
1.740584922558025e-02	2.304659e-02
1.749373985058026e-02	2.304659e-02
1.758163047558026e-02	2.304659e-02
1.765278002915169e-02	2.304659e-02
1.772392958272312e-02	2.304659e-02
1.779507913629455e-02	2.304659e-02
1.786622868986599e-02	2.304659e-02
1.793737824343742e-02	2.304659e-02
1.800852779700885e-02	2.304659e-02
1.807967735058028e-02	2.304659e-02
1.831823761843743e-02	2.304659e-02
1.855679788629458e-02	2.304659e-02
1.879535815415173e-02	2.304659e-02
1.903391842200889e-02	2.304659e-02
1.927247868986604e-02	2.304659e-02
1.951103895772319e-02	2.304659e-02
1.974959922558034e-02	2.304659e-02
2.999943750000000e-02	2.304659e-02
3.000000000000000e-02	2.304659e-02
