time	I(R4)
1.152139454100426e-02	1.978390e-01
1.155069141600426e-02	1.976822e-01
1.157998829100426e-02	1.975447e-01
1.160928516600426e-02	1.974253e-01
1.163858204100426e-02	1.973203e-01
1.166787891600426e-02	1.972293e-01
1.169717579100426e-02	1.971491e-01
1.172647266600426e-02	1.970798e-01
1.175576954100426e-02	1.970184e-01
1.178506641600426e-02	1.969658e-01
1.181436329100426e-02	1.969192e-01
1.184366016600426e-02	1.968798e-01
1.187295704100426e-02	1.968439e-01
1.190225391600426e-02	1.968131e-01
1.193155079100426e-02	1.967852e-01
1.196084766600426e-02	1.967655e-01
1.197170312500000e-02	1.967466e-01
1.197928908200851e-02	1.967525e-01
1.198582808598298e-02	1.967293e-01
1.199015805053857e-02	1.967537e-01
1.199234007088882e-02	1.967678e-01
1.199670411158931e-02	1.966470e-01
1.199770411158931e-02	1.966687e-01
1.199900000000000e-02	1.967962e-01
1.200000000000000e-02	1.968243e-01
1.200100000000000e-02	1.967214e-01
1.200110000000000e-02	1.966987e-01
1.200130000000000e-02	1.966568e-01
1.200160000000000e-02	1.966038e-01
1.200177670271944e-02	1.961033e-01
1.200186175736394e-02	1.944568e-01
1.200200000000000e-02	1.891636e-01
1.200201382426361e-02	1.883498e-01
1.200204147279082e-02	1.866892e-01
1.200209676984524e-02	1.832629e-01
1.200216983233714e-02	1.786166e-01
1.200226449789820e-02	1.725377e-01
1.200237349667585e-02	1.656140e-01
1.200249669549722e-02	1.579372e-01
1.200251626865689e-02	1.567443e-01
1.200255541497624e-02	1.543954e-01
1.200256520155608e-02	1.538126e-01
1.200258477471575e-02	1.526580e-01
1.200262392103510e-02	1.503792e-01
1.200270221367380e-02	1.459448e-01
1.200285879895120e-02	1.374927e-01
1.200309287123288e-02	1.256457e-01
1.200329071559129e-02	1.163620e-01
1.200347473172417e-02	1.084041e-01
1.200368798469784e-02	9.990543e-02
1.200393122783285e-02	9.103333e-02
1.200420843688789e-02	8.183835e-02
1.200445802582375e-02	7.433531e-02
1.200470884850803e-02	6.752669e-02
1.200499468417821e-02	6.054364e-02
1.200531796581304e-02	5.352116e-02
1.200570621326715e-02	4.616483e-02
1.200616912201099e-02	3.864565e-02
1.200663642828154e-02	3.229936e-02
1.200723714979879e-02	2.572921e-02
1.200804587759559e-02	1.907424e-02
1.200935639223144e-02	1.173497e-02
1.201091485414914e-02	6.388462e-03
1.201246143422849e-02	3.473798e-03
1.201375417499912e-02	2.292229e-03
1.201500385553378e-02	1.996941e-03
1.201567609155964e-02	2.379545e-03
1.201622639156474e-02	3.375224e-03
1.201666292503430e-02	4.986321e-03
1.201709215402269e-02	7.707329e-03
1.201750825053007e-02	1.177179e-02
1.201802572503530e-02	1.864757e-02
1.201863614636752e-02	2.800970e-02
1.201907880912817e-02	3.456130e-02
1.201946978719278e-02	3.911681e-02
1.201997050768248e-02	4.268687e-02
1.202054007605231e-02	4.426275e-02
1.202094807152686e-02	4.386669e-02
1.202145921647310e-02	4.203714e-02
1.202203031785324e-02	3.933240e-02
1.202283427443613e-02	3.552653e-02
1.202386192999982e-02	3.176749e-02
1.202501249043215e-02	2.978258e-02
1.202649870992960e-02	3.029996e-02
1.202814375749201e-02	3.276453e-02
1.202974564687045e-02	3.469889e-02
1.203152715452636e-02	3.495546e-02
1.203317305197589e-02	3.415092e-02
1.203534110955992e-02	3.349116e-02
1.203806498942029e-02	3.385015e-02
1.204151185999183e-02	3.450683e-02
1.204515062053513e-02	3.461549e-02
1.204994091729748e-02	3.476227e-02
1.205507608616933e-02	3.516414e-02
1.206424583008501e-02	3.569659e-02
1.207518167841997e-02	3.639351e-02
1.207735960346978e-02	3.651861e-02
1.207953752851960e-02	3.664182e-02
1.208171545356941e-02	3.676314e-02
1.208389337861922e-02	3.688256e-02
1.208607130366904e-02	3.700009e-02
1.208824922871885e-02	3.711573e-02
1.209042715376866e-02	3.722947e-02
1.210692268077317e-02	3.817150e-02
1.211001559208652e-02	3.835350e-02
1.211310850339986e-02	3.853387e-02
1.211620141471320e-02	3.871262e-02
1.211929432602655e-02	3.888974e-02
1.212238723733989e-02	3.906524e-02
1.212548014865324e-02	3.923911e-02
1.212857305996658e-02	3.941136e-02
1.213104738901726e-02	3.954878e-02
1.213321741898264e-02	3.967089e-02
1.213557335159585e-02	3.980207e-02
1.214028521682229e-02	4.005643e-02
1.214504510190030e-02	4.028213e-02
1.215120889848678e-02	4.030054e-02
1.215902692752470e-02	3.875773e-02
1.216647435664448e-02	3.406574e-02
1.217169918239964e-02	2.841053e-02
1.217675202626032e-02	2.262953e-02
1.218165776241395e-02	1.858447e-02
1.218699910185324e-02	1.589996e-02
1.219313661470179e-02	1.408220e-02
1.220003091848243e-02	1.308098e-02
1.221005523730001e-02	1.252210e-02
1.222165707401575e-02	1.227080e-02
1.223178407885310e-02	1.222344e-02
1.224149606523449e-02	1.221449e-02
1.224940878991512e-02	1.220180e-02
1.225846650512788e-02	1.220971e-02
1.226685576805811e-02	1.221023e-02
1.227783366066255e-02	1.220426e-02
1.229156059238193e-02	1.220759e-02
1.231337625710446e-02	1.220662e-02
1.234267313210446e-02	1.220679e-02
1.237197000710446e-02	1.220660e-02
1.240126688210446e-02	1.220665e-02
1.243056375710446e-02	1.220672e-02
1.245986063210446e-02	1.220655e-02
1.248915750710445e-02	1.220680e-02
1.251845438210445e-02	1.220651e-02
1.254775125710445e-02	1.220681e-02
1.257704813210445e-02	1.220652e-02
1.260634500710445e-02	1.220678e-02
1.263564188210445e-02	1.220657e-02
1.266493875710445e-02	1.220672e-02
1.269423563210445e-02	1.220663e-02
1.272353250710445e-02	1.220666e-02
1.275282938210445e-02	1.220669e-02
1.278212625710445e-02	1.220661e-02
1.281142313210445e-02	1.220672e-02
1.284072000710445e-02	1.220659e-02
1.287001688210445e-02	1.220673e-02
1.289931375710445e-02	1.220660e-02
1.292861063210445e-02	1.220671e-02
1.295790750710444e-02	1.220662e-02
1.298720438210444e-02	1.220669e-02
1.301650125710444e-02	1.220665e-02
1.304579813210444e-02	1.220666e-02
1.307509500710444e-02	1.220667e-02
1.310439188210444e-02	1.220664e-02
1.313368875710444e-02	1.220668e-02
1.316298563210444e-02	1.220663e-02
1.319228250710444e-02	1.220669e-02
1.322157938210444e-02	1.220663e-02
1.325087625710444e-02	1.220668e-02
1.328017313210444e-02	1.220664e-02
1.330947000710444e-02	1.220667e-02
1.333876688210444e-02	1.220665e-02
1.336806375710444e-02	1.220666e-02
1.339736063210444e-02	1.220666e-02
1.342665750710443e-02	1.220665e-02
1.345595438210443e-02	1.220667e-02
1.348525125710443e-02	1.220665e-02
1.351454813210443e-02	1.220667e-02
1.354384500710443e-02	1.220665e-02
1.357314188210443e-02	1.220667e-02
1.360243875710443e-02	1.220665e-02
1.363173563210443e-02	1.220666e-02
1.366103250710443e-02	1.220666e-02
1.369032938210443e-02	1.220666e-02
1.371962625710443e-02	1.220666e-02
1.374892313210443e-02	1.220665e-02
1.377822000710443e-02	1.220666e-02
1.380751688210443e-02	1.220665e-02
1.383681375710443e-02	1.220667e-02
1.386611063210443e-02	1.220665e-02
1.389540750710442e-02	1.220666e-02
1.392470438210442e-02	1.220665e-02
1.395400125710442e-02	1.220666e-02
1.398329813210442e-02	1.220666e-02
1.404189188210442e-02	1.220666e-02
1.407118875710442e-02	1.220666e-02
1.410048563210442e-02	1.220666e-02
1.412978250710442e-02	1.220666e-02
1.415907938210442e-02	1.220666e-02
1.418837625710442e-02	1.220666e-02
1.421767313210442e-02	1.220666e-02
1.424697000710442e-02	1.220666e-02
1.427626688210442e-02	1.220666e-02
1.430556375710442e-02	1.220666e-02
1.436415750710441e-02	1.220666e-02
1.439345438210441e-02	1.220666e-02
1.442275125710441e-02	1.220666e-02
1.445204813210441e-02	1.220666e-02
1.448134500710441e-02	1.220666e-02
1.451064188210441e-02	1.220666e-02
1.453993875710441e-02	1.220666e-02
1.456923563210441e-02	1.220666e-02
1.460690304281870e-02	1.220666e-02
1.464457045353298e-02	1.220666e-02
1.468223786424726e-02	1.220666e-02
1.471990527496155e-02	1.220666e-02
1.475757268567584e-02	1.220666e-02
1.479524009639012e-02	1.220666e-02
1.483290750710440e-02	1.220666e-02
1.557369991781871e-02	1.220666e-02
1.631449232853302e-02	1.220666e-02
1.705528473924733e-02	1.220666e-02
1.779607714996163e-02	1.220666e-02
1.853686956067594e-02	1.220666e-02
1.927766197139025e-02	1.220666e-02
2.001845438210455e-02	1.220666e-02
2.999370312500000e-02	1.220666e-02
2.999943750000000e-02	1.220666e-02
3.000000000000000e-02	1.220666e-02
